Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank,Gene_Symbol,Gene_Description
79153,-2,-1.652593957,-2.553871426,-0.751316488,0.000325871,0.153757854,0.694969777,12.91550745,0.000325871,FALSE,1212,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3
775,-1,-2.633418327,-4.242670224,-1.02416643,0.001339723,0,1,10.28697845,0.001339723,FALSE,1213,CACNA1C,calcium voltage-gated channel subunit alpha1 C
23359,-2,-2.008550047,-3.169265294,-0.8478348,0.000694849,0.185995359,0.666270758,11.50297348,0.000694849,FALSE,1214,ENTREP2,endosomal transmembrane epsin interactor 2
56937,2,1.63909525,0.745070098,2.533120401,0.000326422,0.023809469,0.877370697,12.91234412,0.000326422,FALSE,1215,PMEPA1,"prostate transmembrane protein, androgen induced 1"
5697,-1,-3.743433046,-6.137621106,-1.349244985,0.002180328,0,1,9.391172115,0.002180328,FALSE,1216,PYY,peptide YY
339479,-1,-2.911726458,-4.721106165,-1.102346752,0.0016102,0,1,9.948048582,0.0016102,FALSE,1217,BRINP3,BMP/retinoic acid inducible neural specific 3
6242,2,1.459436087,0.695419407,2.223452766,0.000181148,0.134975284,0.71332826,14.01718043,0.000181148,FALSE,1218,RTKN,rhotekin
9745,-1,-2.95575367,-4.797111964,-1.114395376,0.001654409,0,1,9.898196075,0.001654409,FALSE,1219,ZNF536,zinc finger protein 536
100528031,-2,-1.991748814,-3.142283365,-0.841214263,0.000691333,1.92670942,0.165118901,11.51240305,0.000691333,FALSE,1220,,
91748,-2,-1.455683106,-2.217405559,-0.693960653,0.000179983,0.002051334,0.963874837,14.02931126,0.000179983,FALSE,1221,MIDEAS,mitotic deacetylase associated SANT domain protein
6725,1,3.022002609,1.132616653,4.911388565,0.001719188,0,1,9.827532444,0.001719188,FALSE,1222,SRMS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
340654,1,2.775627395,1.060356272,4.490898517,0.00151609,0,1,10.0589572,0.00151609,FALSE,1223,LIPM,lipase family member M
899,2,1.603321965,0.73269207,2.473951859,0.000306904,0.80115277,0.370748934,13.02778298,0.000306904,FALSE,1224,CCNF,cyclin F
127602,1,2.068331646,0.860334685,3.276328607,0.000791217,0,1,11.26172329,0.000791217,FALSE,1225,DNAH14,dynein axonemal heavy chain 14
84722,2,1.684319901,0.754614581,2.61402522,0.000384049,0.080193738,0.777035035,12.60824706,0.000384049,FALSE,1226,PSRC1,proline and serine rich coiled-coil 1
9811,-2,-1.540686853,-2.366034098,-0.715339609,0.000253507,0.64418891,0.42219799,13.38602167,0.000253507,FALSE,1227,CTIF,cap binding complex dependent translation initiation factor
285958,2,1.752590954,0.772150822,2.733031086,0.000459111,0.000126743,0.991017597,12.27482062,0.000459111,FALSE,1228,,
6261,-1,-2.270776093,-3.626653935,-0.914898251,0.00102899,0,1,10.77466266,0.00102899,FALSE,1229,RYR1,ryanodine receptor 1
100127983,-2,-2.71396555,-4.387457223,-1.040473878,0.001480144,1.797750849,0.179984644,10.10317166,0.001480144,FALSE,1230,C8orf88,chromosome 8 open reading frame 88
677807,1,1.964907694,0.829857102,3.099958287,0.000691491,0,1,11.51198061,0.000691491,FALSE,1231,,
10388,1,2.277918856,0.915683735,3.640153977,0.001047543,0,1,10.7415891,0.001047543,FALSE,1232,SYCP2,synaptonemal complex protein 2
624,-2,-1.639488461,-2.539797787,-0.739179135,0.000358142,0.162999838,0.686409523,12.73882622,0.000358142,FALSE,1233,BDKRB2,bradykinin receptor B2
1775,2,1.910633582,0.813011104,3.00825606,0.00064556,0.64754081,0.420993279,11.63978641,0.00064556,FALSE,1234,DNASE1L2,deoxyribonuclease 1 like 2
64762,-2,-1.316788779,-1.982558301,-0.651019257,0.000105968,0.664044778,0.415135606,15.02728753,0.000105968,FALSE,1235,GAREM1,GRB2 associated regulator of MAPK1 subtype 1
28821,1,2.648943516,1.019450882,4.278436149,0.001441719,0,1,10.15165324,0.001441719,FALSE,1236,,
4254,-2,-1.592080518,-2.458930797,-0.725230239,0.000318557,0.055117973,0.814385567,12.95800226,0.000318557,FALSE,1237,KITLG,KIT ligand
11228,-2,-1.734329657,-2.705413435,-0.763245879,0.000464485,0.883108587,0.347351674,12.25310301,0.000464485,FALSE,1238,RASSF8,Ras association domain family member 8
9867,-2,-1.379269963,-2.092690662,-0.665849263,0.000151111,0.155139419,0.693671545,14.35831004,0.000151111,FALSE,1239,PJA2,praja ring finger ubiquitin ligase 2
9148,-1,-2.372994548,-3.807357309,-0.938631788,0.001184678,0,1,10.51408928,0.001184678,FALSE,1240,NEURL1,neuralized E3 ubiquitin protein ligase 1
4318,2,2.316968591,0.922707703,3.711229479,0.001125773,1.419653528,0.233460439,10.60836334,0.001125773,FALSE,1241,MMP9,matrix metallopeptidase 9
105376322,-2,-1.566071146,-2.416319477,-0.715822816,0.000306132,0.561832433,0.453522868,13.03249547,0.000306132,FALSE,1242,,
340267,-2,-2.072458949,-3.29136513,-0.853552767,0.000860847,1.181334272,0.277084532,11.10522844,0.000860847,FALSE,1243,COL28A1,collagen type XXVIII alpha 1 chain
498,-2,-1.29007744,-1.940014049,-0.640140831,0.000100084,0.031625204,0.858852744,15.13511563,0.000100084,FALSE,1244,ATP5F1A,ATP synthase F1 subunit alpha
474,-2,-2.107210264,-3.351612407,-0.862808121,0.000903702,1.496479266,0.22121388,11.01515029,0.000903702,FALSE,1245,ATOH1,atonal bHLH transcription factor 1
176,1,2.400942087,0.944350389,3.857533786,0.001235025,0,1,10.43719723,0.001235025,FALSE,1246,ACAN,aggrecan
80168,-2,-1.595813132,-2.469855761,-0.721770502,0.00034561,0.164118212,0.685392937,12.8054552,0.00034561,FALSE,1247,MOGAT2,monoacylglycerol O-acyltransferase 2
8654,-2,-2.174572444,-3.468846029,-0.880298859,0.000991134,1.919141213,0.165951363,10.8440564,0.000991134,FALSE,1248,PDE5A,phosphodiesterase 5A
54331,-2,-1.558491316,-2.405682032,-0.711300601,0.000311495,0.208280786,0.648118256,12.99997689,0.000311495,FALSE,1249,GNG2,G protein subunit gamma 2
58516,2,1.556697458,0.71078376,2.402611157,0.000309955,0.012601913,0.91061865,13.00925716,0.000309955,FALSE,1250,SINHCAF,SIN3-HDAC complex associated factor
148545,1,2.98074955,1.109115526,4.852383574,0.001799792,0,1,9.743282458,0.001799792,FALSE,1251,NBPF4,NBPF member 4
64093,-2,-2.028565455,-3.218003624,-0.839127285,0.000829725,0.600209122,0.438498248,11.17353235,0.000829725,FALSE,1252,SMOC1,SPARC related modular calcium binding 1
5794,-2,-1.578280787,-2.440519526,-0.716042049,0.000333727,0.40158156,0.526273602,12.87092204,0.000333727,FALSE,1253,PTPRH,protein tyrosine phosphatase receptor type H
8038,1,2.586547981,0.993729833,4.179366129,0.001458839,0,1,10.12989328,0.001458839,FALSE,1254,ADAM12,ADAM metallopeptidase domain 12
7784,2,1.615148181,0.724524008,2.505772354,0.000378846,0.043306029,0.835150101,12.63374103,0.000378846,FALSE,1255,ZP3,zona pellucida glycoprotein 3
51761,-1,-3.084904884,-5.032790208,-1.137019559,0.001909013,0,1,9.635027683,0.001909013,FALSE,1256,ATP8A2,ATPase phospholipid transporting 8A2
191,2,1.464050164,0.682788932,2.245311396,0.000239824,0.000475741,0.982598333,13.4901118,0.000239824,FALSE,1257,AHCY,adenosylhomocysteinase
941,1,3.051485656,1.126203225,4.976768086,0.001893455,0,1,9.650058638,0.001893455,FALSE,1258,CD80,CD80 molecule
85235,2,1.694810727,0.745101365,2.644520089,0.000469345,0.674841664,0.411368658,12.23368101,0.000469345,FALSE,1259,H2AC12,H2A clustered histone 12
64236,-2,-1.561864699,-2.4163854,-0.707343997,0.000340508,0.072371055,0.787915301,12.83328453,0.000340508,FALSE,1260,PDLIM2,PDZ and LIM domain 2
79641,-2,-1.462668732,-2.245091304,-0.68024616,0.000248329,0.285697615,0.592990884,13.42472489,0.000248329,FALSE,1261,ROGDI,rogdi atypical leucine zipper
27035,2,1.766080224,0.76213415,2.770026298,0.000565072,0.000300631,0.986166392,11.887657,0.000565072,FALSE,1262,NOX1,NADPH oxidase 1
8339,2,1.578256807,0.711058914,2.4454547,0.000361041,0.387435302,0.533650606,12.72374908,0.000361041,FALSE,1263,H2BC8,H2B clustered histone 8
1188,-1,-3.024386062,-4.933321206,-1.115450918,0.001901294,0,1,9.642469882,0.001901294,FALSE,1264,CLCNKB,chloride voltage-gated channel Kb
11335,2,1.379734249,0.656829985,2.102638513,0.000183446,0.336947135,0.561596716,13.99347252,0.000183446,FALSE,1265,CBX3,chromobox 3
25959,-2,-2.65101901,-4.29491246,-1.007125561,0.001573748,3.270041325,0.070555846,9.990208135,0.001573748,FALSE,1266,KANK2,KN motif and ankyrin repeat domains 2
5920,-2,-1.606236764,-2.495371403,-0.717102125,0.000399055,0.004850334,0.944476746,12.53661376,0.000399055,FALSE,1267,PLAAT4,phospholipase A and acyltransferase 4
51659,2,1.750841398,0.755132827,2.74654997,0.000568159,0.155046262,0.693758873,11.87750725,0.000568159,FALSE,1268,GINS2,GINS complex subunit 2
2289,-2,-1.450037647,-2.226530671,-0.673544622,0.000252143,0.060395273,0.805872282,13.39613823,0.000252143,FALSE,1269,FKBP5,FKBP prolyl isomerase 5
80816,-1,-2.836539911,-4.615503162,-1.057576659,0.001777181,0,1,9.766524087,0.001777181,FALSE,1270,ASXL3,ASXL transcriptional regulator 3
283212,1,2.439972383,0.944346886,3.935597879,0.001386259,0,1,10.22398688,0.001386259,FALSE,1271,KLHL35,kelch like family member 35
57731,-1,-2.813531306,-4.576385832,-1.050676779,0.001759285,0,1,9.785133051,0.001759285,FALSE,1272,SPTBN4,"spectrin beta, non-erythrocytic 4"
389337,-2,-1.737947163,-2.725991882,-0.749902445,0.000565737,0.545102978,0.460325547,11.88546337,0.000565737,FALSE,1273,ARHGEF37,Rho guanine nucleotide exchange factor 37
7772,-1,-3.071438774,-5.018745775,-1.124131772,0.001992135,0,1,9.556768289,0.001992135,FALSE,1274,ZNF229,zinc finger protein 229
23769,-1,-2.923164201,-4.76541788,-1.080910522,0.00187126,0,1,9.671720551,0.00187126,FALSE,1275,FLRT1,fibronectin leucine rich transmembrane protein 1
55616,-2,-1.506399041,-2.327418284,-0.685379799,0.000322993,0.620253625,0.430953053,12.93211539,0.000322993,FALSE,1276,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
11226,2,1.674684235,0.730675312,2.618693158,0.000507054,0.046214463,0.829786426,12.08954198,0.000507054,FALSE,1277,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6
27338,2,1.467976185,0.674496187,2.261456182,0.000287814,0.004612081,0.945855444,13.1480769,0.000287814,FALSE,1278,UBE2S,ubiquitin conjugating enzyme E2 S
26038,-1,-2.942983251,-4.800939103,-1.085027399,0.001905603,0,1,9.638312038,0.001905603,FALSE,1279,CHD5,chromodomain helicase DNA binding protein 5
10455,-2,-1.598627738,-2.487956948,-0.709298528,0.000426427,0.41388139,0.52000601,12.41268564,0.000426427,FALSE,1280,ECI2,enoyl-CoA delta isomerase 2
9480,1,2.986072885,1.096307614,4.875838157,0.001954926,0,1,9.591383647,0.001954926,FALSE,1281,ONECUT2,one cut homeobox 2
152007,-2,-1.959011173,-3.11338539,-0.804636957,0.000880629,1.60892652,0.204642766,11.06309832,0.000880629,FALSE,1282,GLIPR2,GLI pathogenesis related 2
8480,2,1.516502264,0.684123586,2.348880942,0.00035584,0.50379902,0.477835605,12.75088752,0.00035584,FALSE,1283,RAE1,ribonucleic acid export 1
162461,2,1.730323558,0.740756014,2.719891102,0.000610008,0.259873193,0.610207286,11.74518705,0.000610008,FALSE,1284,TMEM92,transmembrane protein 92
5984,2,1.405237852,0.653067805,2.157407899,0.000250554,0.1718052,0.678512427,13.40799352,0.000250554,FALSE,1285,RFC4,replication factor C subunit 4
10733,2,1.562632992,0.694441406,2.430824578,0.000419214,0.911953514,0.339596625,12.44454481,0.000419214,FALSE,1286,PLK4,polo like kinase 4
6609,-2,-1.359903676,-2.080153113,-0.639654238,0.000215082,0.031421673,0.859302916,13.69451391,0.000215082,FALSE,1287,SMPD1,sphingomyelin phosphodiesterase 1
219790,2,1.742729946,0.742415128,2.743044764,0.000638727,0.210578879,0.646314063,11.65958158,0.000638727,FALSE,1288,RTKN2,rhotekin 2
5471,2,1.524346247,0.683320911,2.365371584,0.000381725,0.000464738,0.982800708,12.61959086,0.000381725,FALSE,1289,PPAT,phosphoribosyl pyrophosphate amidotransferase
291,-2,-1.739179311,-2.737630623,-0.740728,0.000640128,1.576090902,0.209324667,11.65550566,0.000640128,FALSE,1290,SLC25A4,solute carrier family 25 member 4
57462,-2,-1.443827279,-2.226368783,-0.661285776,0.000298926,0.0170655,0.896064065,13.07711392,0.000298926,FALSE,1291,MYORG,myogenesis regulating glycosidase (putative)
6717,-2,-1.429306087,-2.201555411,-0.657056763,0.000286101,0.131484732,0.716897558,13.15926385,0.000286101,FALSE,1292,SRI,sorcin
10112,2,2.157953754,0.854856944,3.461050565,0.001171463,1.846149584,0.174231885,10.53481917,0.001171463,FALSE,1293,KIF20A,kinesin family member 20A
55257,2,1.552517161,0.689959249,2.415075073,0.000419128,0.179961854,0.671406024,12.44493048,0.000419128,FALSE,1294,MRGBP,MRG domain binding protein
6491,2,1.429673828,0.656313016,2.20303464,0.000290881,0.451745323,0.501507291,13.1282184,0.000290881,FALSE,1295,STIL,STIL centriolar assembly protein
788,-2,-1.371032239,-2.101422046,-0.640642433,0.000234063,0.081300053,0.775543289,13.5357433,0.000234063,FALSE,1296,SLC25A20,solute carrier family 25 member 20
817,-2,-1.501567205,-2.328237649,-0.674896762,0.000370734,0.67222747,0.412276086,12.67421036,0.000370734,FALSE,1297,CAMK2D,calcium/calmodulin dependent protein kinase II delta
404220,-2,-1.614825243,-2.524613238,-0.705037249,0.000503605,0.436858098,0.508642829,12.10227003,0.000503605,FALSE,1298,,
9194,-1,-2.478805247,-4.015123544,-0.94248695,0.001565038,0,1,10.00042806,0.001565038,FALSE,1299,SLC16A7,solute carrier family 16 member 7
2491,2,1.669851775,0.719648846,2.620054705,0.000572394,0.01288203,0.909634931,11.86367654,0.000572394,FALSE,1300,CENPI,centromere protein I
79866,2,1.647139681,0.712743366,2.581535996,0.000550303,0.157143489,0.691800171,11.93698939,0.000550303,FALSE,1301,BORA,BORA aurora kinase A activator
5326,2,1.425008482,0.653271632,2.196745332,0.00029567,0.004519453,0.946401087,13.09762659,0.00029567,FALSE,1302,PLAGL2,PLAG1 like zinc finger 2
6764,-2,-1.482761391,-2.29723124,-0.668291541,0.000359497,0.071981534,0.788473219,12.73176741,0.000359497,FALSE,1303,DENND2B,DENN domain containing 2B
4306,-2,-2.878654657,-4.702633925,-1.05467539,0.001979643,4.378996696,0.036384408,9.568316252,0.001979643,FALSE,1304,NR3C2,nuclear receptor subfamily 3 group C member 2
2822,-2,-1.829689749,-2.89812053,-0.761258969,0.000789523,0.093009134,0.760385963,11.26570332,0.000789523,FALSE,1305,GPLD1,glycosylphosphatidylinositol specific phospholipase D1
6535,-2,-1.55703966,-2.426383534,-0.687695787,0.000447439,0.731314123,0.392457561,12.32288331,0.000447439,FALSE,1306,SLC6A8,solute carrier family 6 member 8
6819,1,2.663861394,0.992055405,4.335667383,0.001790096,0,1,9.753212271,0.001790096,FALSE,1307,SULT1C2,sulfotransferase family 1C member 2
23322,2,1.514761886,0.675046938,2.354476835,0.000406882,0.150928833,0.697649308,12.50032058,0.000406882,FALSE,1308,RPGRIP1L,RPGRIP1 like
728464,-1,-2.250702806,-3.626621477,-0.874784134,0.001345596,0,1,10.27890751,0.001345596,FALSE,1309,METTL24,methyltransferase like 24
2168,-2,-2.303461775,-3.717844614,-0.889078937,0.001412941,1.488476354,0.222453013,10.18882834,0.001412941,FALSE,1310,FABP1,fatty acid binding protein 1
57477,2,1.56791173,0.688348218,2.447475243,0.000476134,0.065178405,0.798490923,12.20688886,0.000476134,FALSE,1311,SHROOM4,shroom family member 4
84319,2,1.466992416,0.661379542,2.27260529,0.000358313,0.11039592,0.739693837,12.7379378,0.000358313,FALSE,1312,CMSS1,cms1 ribosomal small subunit homolog
29127,2,1.371953996,0.636082201,2.107825791,0.000258043,0.427800453,0.513070211,13.3527576,0.000258043,FALSE,1313,RACGAP1,Rac GTPase activating protein 1
26818,1,1.771107734,0.742247797,2.799967671,0.000741016,0,1,11.38344277,0.000741016,FALSE,1314,,
677819,1,1.919066615,0.782182335,3.055950895,0.000938208,0,1,10.94570553,0.000938208,FALSE,1315,,
59353,-1,-3.035105553,-4.974320361,-1.095890745,0.002157993,0,1,9.410050259,0.002157993,FALSE,1316,TMEM35A,transmembrane protein 35A
257000,-1,-2.519808241,-4.091720408,-0.947896073,0.001678763,0,1,9.871305993,0.001678763,FALSE,1317,TINCR,TINCR ubiquitin domain containing
6489,-2,-2.076762995,-3.32997528,-0.82355071,0.001162365,1.206223928,0.272081255,10.54923018,0.001162365,FALSE,1318,ST8SIA1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
5212,-1,-2.307020512,-3.727027836,-0.887013188,0.00145123,0,1,10.13953234,0.00145123,FALSE,1319,VIT,vitrin
256949,-1,-2.216128502,-3.57087924,-0.861377765,0.001345245,0,1,10.27938823,0.001345245,FALSE,1320,KANK3,KN motif and ankyrin repeat domains 3
109729137,-1,-2.152137368,-3.460957959,-0.843316778,0.00126929,0,1,10.38666014,0.00126929,FALSE,1321,,
23474,-2,-1.503941841,-2.34052616,-0.667357522,0.000425951,0.096928705,0.755546912,12.41477423,0.000425951,FALSE,1322,ETHE1,ETHE1 persulfide dioxygenase
101929335,-1,-2.644775672,-4.308971559,-0.980579785,0.001840593,0,1,9.702082785,0.001840593,FALSE,1323,,
1917,-2,-2.27688567,-3.676949282,-0.876822059,0.0014354,2.011884777,0.156071319,10.15975168,0.0014354,FALSE,1324,EEF1A2,eukaryotic translation elongation factor 1 alpha 2
7275,-2,-2.286766693,-3.694408613,-0.879124773,0.001452377,1.620917704,0.202963874,10.13807534,0.001452377,FALSE,1325,TUB,TUB bipartite transcription factor
23563,-2,-3.092262338,-5.07574556,-1.108779116,0.002246139,2.588949625,0.107611679,9.336665111,0.002246139,FALSE,1326,CHST5,carbohydrate sulfotransferase 5
79616,-2,-1.580661854,-2.474745844,-0.686577864,0.000530145,0.006752762,0.934507401,12.00652947,0.000530145,FALSE,1327,CCNJL,cyclin J like
9060,-2,-1.618352556,-2.540651576,-0.696053536,0.000583572,0.225791676,0.634661948,11.82766359,0.000583572,FALSE,1328,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2
7136,1,2.744684382,1.006754349,4.482614414,0.001965881,0,1,9.581123266,0.001965881,FALSE,1329,TNNI2,"troponin I2, fast skeletal type"
1869,2,1.566667914,0.681247672,2.452088155,0.000524402,0.943564536,0.331362817,12.02683043,0.000524402,FALSE,1330,E2F1,E2F transcription factor 1
51513,2,1.708405994,0.718714039,2.698097949,0.000716231,0.149001608,0.699491289,11.4466466,0.000716231,FALSE,1331,ETV7,ETS variant transcription factor 7
