Gene_ID,metap,metafc,idx,Gene_Symbol,Gene_Description
128272,2.76053395864463e-07,1.44123056551545,9.45304123239366,ARHGEF19,Rho guanine nucleotide exchange factor 19
91298,2.01528109009692e-07,1.41029653196936,9.44287224050389,RLIG1,RNA 5'-phosphate and 3'-OH ligase 1
23397,2.69008171596034e-05,2.06560156468318,9.44028359064049,NCAPH,non-SMC condensin I complex subunit H
56954,5.06640621133352e-08,1.29355781591816,9.43689232482076,NIT2,nitrilase family member 2
2949,5.22860095390033e-05,-2.20180606624163,-9.42728478425259,GSTM5,glutathione S-transferase mu 5
84899,1.61814274502076e-07,1.38746850060908,9.4222752359811,TMTC4,transmembrane O-mannosyltransferase targeting cadherins 4
3170,1.20770918932882e-05,1.91420092168666,9.41411216267965,FOXA2,forkhead box A2
65983,1.13100083728525e-06,-1.57845828127502,-9.38636068867629,GRAMD2B,GRAM domain containing 2B
4495,0.000520852328408668,-2.85801716365938,-9.38368599791518,MT1G,metallothionein 1G
55603,1.38019827159328e-06,-1.59911358243731,-9.37089917447562,TENT5A,terminal nucleotidyltransferase 5A
51474,9.66174059639671e-08,-1.33084285672139,-9.3357889469588,LIMA1,LIM domain and actin binding 1
220963,0.000201912270083181,-2.52168495349753,-9.31721559590252,SLC16A9,solute carrier family 16 member 9
6201,3.33774383301992e-07,1.43172851080516,9.27265698838712,RPS7,ribosomal protein S7
79817,1.97167621612648e-07,-1.38219859411322,-9.26786881018922,MOB3B,MOB kinase activator 3B
84319,5.91011588581297e-07,1.48670218727738,9.25978185505722,CMSS1,cms1 ribosomal small subunit homolog
9401,2.63936520888402e-06,1.6585655164738,9.25230858334496,RECQL4,RecQ like helicase 4
8480,1.6225378301529e-06,1.59174831101765,9.21591259832115,RAE1,ribonucleic acid export 1
11260,2.58933769928315e-07,1.39597845123552,9.19504664489368,XPOT,exportin for tRNA
54751,2.48034640545048e-07,-1.39018767005115,-9.18286750144633,FBLIM1,filamin binding LIM protein 1
6764,5.78686497063476e-07,-1.46935557857706,-9.16518866219718,DENND2B,DENN domain containing 2B
80863,2.96289841957764e-05,-2.02258989434029,-9.15885991523657,PRRT1,proline rich transmembrane protein 1
2776,9.49051055049896e-08,-1.2976941382428,-9.11333015139179,GNAQ,G protein subunit alpha q
54331,1.4207771988305e-06,-1.55465135517421,-9.09078341145358,GNG2,G protein subunit gamma 2
145483,4.79949151637262e-07,-1.43806741625692,-9.0868672518011,FAM161B,FAM161 centrosomal protein B
10733,1.16837733221207e-06,1.53101274843714,9.08260586834444,PLK4,polo like kinase 4
84971,3.12173786209015e-07,-1.39532865295867,-9.07745506353684,ATG4D,autophagy related 4D cysteine peptidase
57549,1.04369651383314e-05,-1.81607555705594,-9.04664557503817,IGSF9,immunoglobulin superfamily member 9
55654,4.14202956377407e-09,-1.07461503899367,-9.00826877002985,TMEM127,transmembrane protein 127
23384,7.31843195567574e-08,-1.26162776249097,-9.00244830319634,SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
374393,1.11709189731315e-05,1.81513286151915,8.98837656180413,FAM111B,FAM111 trypsin like peptidase B
471,4.02876458047372e-08,1.21453234861557,8.98125795171227,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
375775,2.40814761216562e-05,-1.94255820478858,-8.97134937797802,PNPLA7,patatin like phospholipase domain containing 7
7784,2.27830949691563e-06,1.58828122544572,8.96169778275962,ZP3,zona pellucida glycoprotein 3
25886,1.16423028966695e-07,1.2903664006776,8.94735043466715,POC1A,POC1 centriolar protein A
79981,4.9940532288331e-05,-2.07104975736572,-8.90871752489977,FRMD1,FERM domain containing 1
4128,7.30794250970154e-06,-1.73353650883028,-8.90379867254071,MAOA,monoamine oxidase A
27147,8.42364948857028e-06,-1.74914261859255,-8.87602371536875,DENND2A,DENN domain containing 2A
23322,2.00841903119375e-06,1.55702608261567,8.87060440781194,RPGRIP1L,RPGRIP1 like
79017,5.58610122131192e-07,1.41708737531552,8.86089317740621,GGCT,gamma-glutamylcyclotransferase
58516,2.07472069133391e-06,1.55724378992454,8.84987931127905,SINHCAF,SIN3-HDAC complex associated factor
55759,1.19545883274405e-07,1.26905436599357,8.78498490734664,WDR12,WD repeat domain 12
79007,1.00008264542232e-05,1.75628503148144,8.78136212263773,DBNDD1,dysbindin domain containing 1
26271,1.07575176024819e-05,1.76509990556119,8.76952456418188,FBXO5,F-box protein 5
9156,3.62833326044218e-05,1.97447113011352,8.7672300022179,EXO1,exonuclease 1
140838,1.28326998458964e-06,1.48793616634645,8.76644667435567,NANP,N-acetylneuraminic acid phosphatase
440145,2.19347429225499e-05,1.87727951749383,8.74599644086645,MZT1,mitotic spindle organizing protein 1
8842,8.13028067582789e-10,-0.960775293456955,-8.73334601855914,PROM1,prominin 1
5794,2.98131527959608e-06,-1.57752031857533,-8.71673380059454,PTPRH,protein tyrosine phosphatase receptor type H
3714,6.72163692599564e-06,1.68435524620445,8.71236953558626,JAG2,jagged canonical Notch ligand 2
56901,4.0714662780025e-05,1.97690704793591,8.67911450246422,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2
5464,2.02632828379404e-07,1.29495457920262,8.66750678610912,PPA1,inorganic pyrophosphatase 1
26033,0.00227989203212908,-3.27869888204105,-8.66260349383187,ATRNL1,attractin like 1
50853,1.23982719156103e-06,-1.46656059782823,-8.66244379281686,VILL,villin like
4254,4.18167332626089e-06,-1.60845917429487,-8.6513387728342,KITLG,KIT ligand
6468,8.64697802476589e-08,-1.22333700755435,-8.6405952235734,FBXW4,F-box and WD repeat domain containing 4
8331,1.92617435798176e-05,1.82867979556408,8.62278189159531,H2AC14,H2A clustered histone 14
9933,1.95563314248373e-08,1.11754660474084,8.61484560565368,PUM3,pumilio RNA binding family member 3
1181,5.69392097833993e-07,-1.37649867970329,-8.59566791417958,CLCN2,chloride voltage-gated channel 2
55299,4.40344454807542e-08,1.16784170788509,8.59088589332758,BRIX1,biogenesis of ribosomes BRX1
38,1.3109118243179e-06,-1.45433066972437,-8.55499329929817,ACAT1,acetyl-CoA acetyltransferase 1
624,4.91792150938343e-06,-1.61103409648113,-8.55172084513933,BDKRB2,bradykinin receptor B2
26020,9.33491602168897e-09,-1.06450263390704,-8.54783861287023,LRP10,LDL receptor related protein 10
8339,4.43749295159875e-06,1.5952933902525,8.5393858840238,H2BC8,H2B clustered histone 8
80324,3.07483297908579e-07,1.30708763625968,8.51198796267485,PUS1,pseudouridine synthase 1
1111,1.0830255101717e-05,1.71163141942531,8.49886843323514,CHEK1,checkpoint kinase 1
11142,1.31547733516834e-06,-1.4440314490474,-8.49222856313281,PKIG,cAMP-dependent protein kinase inhibitor gamma
23474,2.73410400868095e-06,-1.52359230456113,-8.47602580663954,ETHE1,ETHE1 persulfide dioxygenase
783,7.44799703326036e-05,-2.05043015705694,-8.46409470662887,CACNB2,calcium voltage-gated channel auxiliary subunit beta 2
83903,6.63230702786249e-06,1.63211440725315,8.45163577487665,HASPIN,histone H3 associated protein kinase
54897,1.22582214351246e-06,-1.42712470101299,-8.43655119041732,CASZ1,castor zinc finger 1
221895,1.32231034643708e-05,-1.72912723602286,-8.43583530029065,JAZF1,JAZF zinc finger 1
1026,2.03738559124541e-06,-1.47965923985832,-8.42063237795854,CDKN1A,cyclin dependent kinase inhibitor 1A
8894,1.74983433245655e-08,1.08488912446203,8.41548826546888,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
2549,4.57921804066447e-08,-1.14516660997812,-8.40461672048725,GAB1,GRB2 associated binding protein 1
2354,0.00124217228674185,-2.8731214214249,-8.34876841441529,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit"
200942,3.41287651713074e-05,-1.86613872151687,-8.33581665905458,KLHDC8B,kelch domain containing 8B
11130,8.32329798883458e-07,1.36829028090583,8.31880065554151,ZWINT,ZW10 interacting kinetochore protein
84722,1.01548740416849e-05,1.65422168929042,8.26006727612466,PSRC1,proline and serine rich coiled-coil 1
55257,4.85762666151511e-06,1.55136395051013,8.24329004751156,MRGBP,MRG domain binding protein
79153,1.24846679068754e-05,-1.67817887865677,-8.22915655660056,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3
55661,8.87456943621123e-08,1.16541568091796,8.21833972571394,DDX27,DEAD-box helicase 27
56937,1.03104762919945e-05,1.64397547526583,8.19804747321814,PMEPA1,"prostate transmembrane protein, androgen induced 1"
29070,2.63700035210854e-05,1.78700860033088,8.18251547439902,CCDC113,coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]
686,2.96662374113053e-08,-1.08389149722858,-8.15925070435684,BTD,biotinidase
4176,2.90586758673065e-07,1.24104753151433,8.11238540693892,MCM7,minichromosome maintenance complex component 7
5151,2.94772264666447e-07,-1.24139430115219,-8.10694209597519,PDE8A,phosphodiesterase 8A
