Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank,Gene_Symbol,Gene_Description
645249,1,2.25189274603305,0.707110472669993,3.79667501939611,0.0042750387596017,0,1,8.16313599055282,0.0042750387596017,FALSE,1851,,
23509,2,1.11626442871,0.403577267907335,1.82895158951266,0.00214170934886088,0.0641815749896804,0.800004848924198,9.42393936752106,0.00214170934886089,FALSE,1852,POFUT1,protein O-fucosyltransferase 1
100529241,2,1.11468042262862,0.403136425349907,1.82622441990734,0.00213763412926707,0.266772268260551,0.605505226597455,9.42743204918351,0.00213763412926707,FALSE,1853,HSPE1-MOB4,HSPE1-MOB4 readthrough
29899,2,1.46897279422758,0.493606069707151,2.444339518748,0.00315878952668102,0.134870622583546,0.713434516268753,8.71340332185689,0.00315878952668103,FALSE,1854,GPSM2,G protein signaling modulator 2
29107,2,1.36573008217417,0.46616010744702,2.26530005690131,0.00292393361747111,1.03621578971327,0.30870321524385,8.85433664916341,0.00292393361747112,FALSE,1855,NXT1,nuclear transport factor 2 like export factor 1
4782,-2,-1.51746083841266,-2.52928854041196,-0.505633136413364,0.00328846015617781,1.08698069799984,0.297141158070691,8.64008539772028,0.00328846015617781,FALSE,1856,NFIC,nuclear factor I C
337873,2,1.27908241923849,0.443392096245403,2.11477274223158,0.00270102129721941,0.59325583380403,0.441162862524737,8.99917080753457,0.00270102129721942,FALSE,1857,,
79857,1,2.33605301652358,0.729552206097225,3.94255382694994,0.00437147399876905,0,1,8.12268616424035,0.00437147399876905,FALSE,1858,,
55130,-1,-2.91537472849551,-4.93687325766894,-0.893876199322084,0.0047040567268211,0,1,7.98984018215014,0.0047040567268211,FALSE,1859,ODAD2,outer dynein arm docking complex subunit 2
10615,2,1.51616740579043,0.504602851511216,2.52773196006964,0.00330698655414699,1.78520613540356,0.181511340305785,8.6298508138513,0.00330698655414699,FALSE,1860,SPAG5,sperm associated antigen 5
26499,2,1.24912640056134,0.435159132174941,2.06309366894773,0.00263154756642453,0.00471821997418529,0.945236935220354,9.04680177092741,0.00263154756642454,FALSE,1861,PLEK2,pleckstrin 2
64785,2,1.49907933685687,0.499348190333012,2.49881048338072,0.00329345693193971,1.01055720553594,0.314769386820886,8.63731925629417,0.00329345693193972,FALSE,1862,GINS3,GINS complex subunit 3
51099,-2,-1.10594689218113,-1.81357153339133,-0.398322250970928,0.0021896268171468,0.188601435676618,0.664083188299473,9.38336978891567,0.00218962681714679,FALSE,1863,ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase"
1871,2,1.19002721074559,0.419290438819537,1.96076398267164,0.00247641151359467,1.71962948021593e-05,0.996691308637752,9.15794026657951,0.00247641151359467,FALSE,1864,E2F3,E2F transcription factor 3
100128750,-1,-2.18986908747276,-3.69289199549241,-0.68684617945311,0.00429526838914444,0,1,8.15457419370935,0.00429526838914444,FALSE,1865,,
10576,2,1.09153452004021,0.394112155499821,1.7889568845806,0.00215831319929718,0.0146123190682792,0.903784954454353,9.40977831406462,0.00215831319929717,FALSE,1866,CCT2,chaperonin containing TCP1 subunit 2
6541,2,1.20883603464014,0.423278513666535,1.99439355561374,0.0025609712328779,0.110140339465782,0.7399844178805,9.09651406385742,0.0025609712328779,FALSE,1867,SLC7A1,solute carrier family 7 member 1
84179,-2,-1.53611168258106,-2.5643213538114,-0.507902011350713,0.00341015977797762,0.874168085544098,0.349803984940082,8.57389967227396,0.00341015977797762,FALSE,1868,SLC49A3,solute carrier family 49 member 3
1806,-2,-1.33678332310509,-2.21810529526191,-0.455461350948265,0.00295038631599604,0.00409840379281907,0.948955275689455,8.83789880774658,0.00295038631599604,FALSE,1869,DPYD,dihydropyrimidine dehydrogenase
5873,-2,-1.29900886354545,-2.15236727009155,-0.445650456999358,0.00284954813985389,1.09679122974103,0.294971375203912,8.9013826054857,0.00284954813985389,FALSE,1870,RAB27A,"RAB27A, member RAS oncogene family"
112,-2,-1.13714332166782,-1.86989418020919,-0.404392463126454,0.00235297774337679,0.287854484064102,0.59159871910023,9.25153764615912,0.00235297774337679,FALSE,1871,ADCY6,adenylate cyclase 6
5422,2,1.19308535054167,0.4183280638007,1.96784263728264,0.00254246506475109,0.000447794682273738,0.983117097362712,9.10977958844197,0.00254246506475109,FALSE,1872,POLA1,"DNA polymerase alpha 1, catalytic subunit"
84295,2,1.13519129825026,0.403649797378835,1.86673279912169,0.00235455389627177,0.865810860017315,0.352117656297773,9.2503113550783,0.00235455389627177,FALSE,1873,PHF6,PHD finger protein 6
84033,-2,-1.48582550458447,-2.47815525189408,-0.493495757274858,0.00333898105065045,0.975386347983498,0.323340503082547,8.61231247663908,0.00333898105065045,FALSE,1874,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
6628,2,1.27056577490632,0.437617764932003,2.10351378488064,0.00279253218887925,0.384193957481196,0.535367203838311,8.93829527462072,0.00279253218887925,FALSE,1875,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
57568,-2,-1.2795763158856,-2.11951025607886,-0.439642375692346,0.00282783899700155,0.387531025319547,0.533600062971913,8.91534813699861,0.00282783899700155,FALSE,1876,SIPA1L2,signal induced proliferation associated 1 like 2
64943,2,1.34572827926547,0.456435542177204,2.23502101635374,0.00301770321135924,0.960621159911834,0.327030426608954,8.79673377858455,0.00301770321135924,FALSE,1877,NT5DC2,5'-nucleotidase domain containing 2
84303,2,1.18003963578288,0.413926034246698,1.94615323731905,0.00253678041035939,0.180613319900319,0.670846692111231,9.11387412446516,0.00253678041035938,FALSE,1878,CHCHD6,coiled-coil-helix-coiled-coil-helix domain containing 6
