Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
653635,2824.32339723418,0.343797858280211,0.224000779662977,1.53480652521601,0.124831359499091,0.234673376203121
102466751,8.57996838216005,-0.294339258331486,0.739466555721509,-0.398042691794621,0.690598716685771,0.794442504047288
729737,1562.60749799962,0.405339831039751,0.494735299910728,0.819306467747283,0.412611583397849,0.559759243932028
102725121,10.8459435651133,-0.138036135310192,0.89796293552358,-0.153721417498937,0.877829396779615,0.923803278258565
102723897,2915.90356630985,0.305070100591842,0.194151105483868,1.57130241330092,0.11611242092208,0.222092169906994
102465909,12.2222307661722,0.320134002644704,0.675065996892399,0.474226229907016,0.635338590641446,0.751987369824159
100132287,1076.41241027553,0.296245309998199,0.383613311787356,0.772249817447453,0.439966481009074,0.584726475239282
81399,14.569177985518,1.22508173290219,0.705226560970576,1.73714633098356,0.0823613452214457,0.169988265233409
100133331,1217.0037176345,0.0955152494184804,0.313940830566601,0.304246023832243,0.760940463741497,0.84443506399811
107984841,194.574490492336,-0.437146936407897,0.321130544840023,-1.36127485669627,0.173426845666881,0.300056542908071
107984847,404.539867468135,-0.438386778219647,0.278044682039623,-1.57667744264634,0.114869763321058,0.220304857762829
107984849,66.8372739535038,-0.416549510243349,0.461945327773505,-0.901729025491055,0.367200830343149,0.516057658977151
100288069,11.4062916493865,0.152089117556684,0.566120132491559,0.268651667424938,0.788197748521315,0.864071157156747
105378580,11.4074825004963,-1.20377832435615,0.6545479738951,-1.83909869461925,0.0659006709945095,0.143443535532019
79854,10.1273425669585,0.993707153743048,0.59184486926789,1.67899935496993,0.0931521694704099,0.187022880443303
148398,18.3320720652572,-0.879278992981009,0.62291335918369,-1.41155905555353,0.158079835453055,0.279958951624175
26155,2446.48260315188,0.52275602065943,0.317406861206242,1.64695879185724,0.0995665162018839,0.197216450131705
339451,54.6354175926678,1.21235105513266,0.466388593122676,2.59944405375663,0.00933748976860775,0.0300277808041444
84069,33.0925577677119,3.21468706062423,0.687976503232165,4.67266984485863,2.97309476727271e-06,3.11679122927809e-05
57801,62.1951762450432,-0.567036835754775,0.484152836467291,-1.17119387318323,0.241520857446033,0.382641625075805
9636,82.2000249914562,0.388456580189501,0.398129158670849,0.975704923212257,0.329210711813474,0.478199514944964
375790,2858.031993668,0.476461103581482,0.2251173319885,2.11650120127499,0.0343022031453619,0.0853886953255939
54991,92.0504136656174,0.503913811800262,0.303698551774211,1.65925655178924,0.0970641063576295,0.193431497033783
100506376,31.6148074746092,-1.21054686726934,1.16065941924211,-1.04298198696376,0.296956635479491,0.444128535986476
254173,11.6337835248598,-0.773026313133678,1.01833997861094,-0.759104355490514,0.447790133912863,0.591960007199466
7293,9.55517507262396,2.18616526681966,0.685264225624299,3.19025156293252,0.00142148999493877,0.00633641432584692
51150,1398.80896184196,-0.368951341994501,0.233099559067074,-1.58280583400132,0.113465726600304,0.21833338035207
388581,24.6987664364562,-1.81129182275215,0.433571014198021,-4.17761280952442,2.94584568431892e-05,0.000233342355726983
118424,292.651107434304,-0.185290343277096,0.188801354633805,-0.981403674970876,0.326393714619061,0.475018914740898
6339,11.445443178553,0.0257890474935791,0.769304423164353,0.0335225519534932,0.973257882078421,0.98245847773981
116983,376.353081422576,0.0996413107601605,0.279171950964256,0.356917342218661,0.721153686405908,0.816820433001266
126789,64.7281566419905,0.210537477629666,0.327183641846997,0.643484119319514,0.519910016069984,0.655953984862839
54973,872.889737506475,-0.161724154993489,0.180620935387079,-0.895378792313893,0.370584633574137,0.519542065820398
80772,180.585114367525,-1.0874159931026,0.34779518906318,-3.12659872044713,0.00176841121014158,0.0076277042823766
83756,25.0132118466365,-0.249575067571695,0.459468437524487,-0.543182180078244,0.587004374630136,0.712549651868309
1855,983.798241030193,0.12961327179295,0.254021437518091,0.510245407077975,0.609879544342652,0.731574382491531
54587,336.537233567409,-1.04544984520175,0.434472265863516,-2.40625219914536,0.0161171340225502,0.0465947966934468
54998,495.706105332665,-0.416561561611479,0.237026365398854,-1.75744821007787,0.078841442065913,0.164620298562795
81669,850.631604534669,0.668831931349499,0.192982022932289,3.46577324243393,0.000528708986031664,0.00276957053123128
148413,57.0370190816561,0.0444300965879547,0.351415458234444,0.126431821784896,0.899390114113113,0.937901622692891
55052,574.724646301584,-0.183525022808801,0.196982003932353,-0.931684210461311,0.351499748824062,0.500683524496384
64856,151.722688727025,-0.675895120751607,0.4906869807397,-1.37744661521834,0.16837420914404,0.293625897057154
219293,125.513497105506,1.46009944848125,0.377358425472758,3.86926420591252,0.000109164297503938,0.000716492855721275
83858,1135.79350646824,0.846739605127744,0.22309585740361,3.795407117739,0.000147401373030882,0.000927270419920102
55210,1583.61434926449,0.870863652420198,0.224103970208438,3.88598047419781,0.000101917698700523,0.000674511332917485
29101,824.877552425771,-0.261587746862324,0.254381364930351,-1.02832904813584,0.303795071401092,0.451086790232237
142678,446.033062787338,0.0989507476261678,0.328029030850371,0.301652409756695,0.762917050658172,0.845722514797619
8510,38.1628360215963,-1.04308154366342,0.50185396880941,-2.07845630101921,0.0376673517678618,0.0920438236392902
984,2636.47602435208,-0.44466872875117,0.182809208242048,-2.4324197507732,0.0149983146700387,0.043970771871437
728661,832.876139636242,-0.0659655782419267,0.328074003779984,-0.201069202319868,0.840644463171089,0.900254289135584
8511,38.7746337888069,-1.0958063122543,0.530588916984968,-2.06526423220662,0.038898005898923,0.0945103533057553
728642,1895.97392750872,-0.290717702315722,0.221435284577163,-1.31287885248666,0.189223773906635,0.320399433394667
9906,600.188006897117,-0.0654173216664383,0.284723344986516,-0.229757492029803,0.81828021752678,0.885469134959147
65220,1039.86879761744,-0.611806103705516,0.234587620201675,-2.60800677878716,0.00910711508449493,0.0294120557092803
2782,4569.97196079781,-0.537765149998775,0.222865066111776,-2.41296296176388,0.0158234274555588,0.0459290215289594
339456,68.4628322637985,1.01089548506999,0.856019730801538,1.18092544914057,0.237632340458596,0.378367379789648
5590,605.040355752238,0.551710443132926,0.359436100493173,1.53493330908036,0.12480021057833,0.234667785056307
199990,301.583897705113,0.0144073014834829,0.292458090745296,0.0492627899155312,0.960709872840594,0.975050573434389
6497,1528.51466160959,-0.740454077016888,0.282468002404,-2.62137329083332,0.00875763105547808,0.0284986556206591
79906,115.682760362196,-0.365397158109489,0.278221159048597,-1.31333346233981,0.189070607592916,0.320205183131638
11079,1157.74047142128,-0.280363066743027,0.197809986176974,-1.41733525269141,0.156384932991993,0.278021367532616
5192,138.457580173742,-0.353212046770419,0.296969116862408,-1.18938982781186,0.234286301806229,0.374723112384845
9651,89.474800927641,0.0616398598742986,0.576134914757669,0.106988585998516,0.914798034832416,0.947375294971094
55229,360.348705383949,-0.403224643858534,0.253508403037734,-1.59057703423943,0.111704796323518,0.215742434453004
115110,90.3148616127537,0.0048335150582766,0.347028355233679,0.0139283000520861,0.988887183741213,0.992004511000078
8764,522.10040919294,0.0461952252246496,0.233331822882051,0.197980818278702,0.843060071474798,0.901889642253641
127281,148.505627494397,0.497216670549143,0.331583799442276,1.49952039691161,0.133738681308718,0.247315603157263
79258,71.2997089419478,1.52452304775551,0.763649880159288,1.99636389314631,0.0458943279988613,0.10778340840336
63976,36.5249999681629,-1.96969646449812,0.751801232194011,-2.61996972091929,0.008793757450665,0.028593873045711
27237,856.437773060891,0.1518642971964,0.293564114121573,0.517312198225664,0.604938240189964,0.727743280500066
1953,188.628717932867,0.180437578633815,0.484274219243551,0.37259381454512,0.709450777158368,0.80796331102992
127262,451.399463715687,-0.699425600957387,0.263701899994118,-2.65233432513375,0.0079937346956852,0.026431050528131
49856,195.799624938207,0.604442476873411,0.347047753186012,1.7416694714904,0.0815662973849468,0.168765542397024
7161,66.4166496737904,3.60736308735797,0.462514176402071,7.79946490596221,6.21702256432834e-15,5.42215507207233e-13
57212,72.690999753892,-2.7196388201763,0.437174102596759,-6.22095134186126,4.94149407566504e-10,1.39569932639893e-08
57470,539.053377487849,-0.436766094211372,0.151881819647632,-2.87569700721703,0.0040313648390282,0.0151094757147738
9731,858.834730898782,-0.290024666276787,0.257665333004248,-1.12558667825138,0.260340509471599,0.403947848786397
1677,87.3510992012291,0.78994890563577,0.278778269765319,2.83361004536245,0.00460254579740047,0.0168726249764738
339448,394.341459554617,0.131673718547899,0.200595029762123,0.656415658473916,0.511556718184925,0.649226382270646
261734,201.253935155414,0.893883986557689,0.31980368367036,2.79510222114598,0.00518833070678049,0.0185625457288551
8514,334.907464646205,1.55615742441335,0.532224901462903,2.92387188223626,0.00345707002721198,0.0133089605993291
26038,30.9191953153005,-2.9429832505798,0.89861693405562,-3.27501423470576,0.00105656649618274,0.00493143308865567
6146,4736.01949025981,0.365860168099108,0.332945882088279,1.09885776572573,0.271830111016796,0.416266408284407
107985733,18.6140143564286,-0.121781171212214,0.461969201440634,-0.263613182074571,0.792077999908132,0.866385468008978
388591,59.0456928795373,-0.860319183374543,0.429258990715686,-2.00419607272562,0.0450490611069866,0.106262710269071
23463,267.538373254997,-0.382601120906973,0.266128778694295,-1.43765406651669,0.150532232116008,0.270066335227621
387509,132.022189570379,0.211324715803091,0.391524568284187,0.539748288923984,0.589370633247897,0.71438491540888
11332,1067.49987796072,0.0637721299825989,0.273947023122292,0.232790009016197,0.8159244714703,0.883944669671955
54626,25.3942521683517,1.34414264306047,0.557428312991676,2.41132825824106,0.0158945356581567,0.046103286608667
83715,405.767640145079,0.280797585067543,0.45833001896061,0.612653706829696,0.540105338346198,0.674084395297752
8718,168.298695667444,0.126351115774999,0.57179542170572,0.220972590857902,0.82511377478241,0.890203708570297
57449,793.480936834039,0.376293579303672,0.311300333580271,1.20877987818359,0.226747424064969,0.366074684054492
79707,366.991699911195,-0.326165505263623,0.233404703412577,-1.39742473264165,0.16228588598484,0.285435359385013
3104,242.609327710736,-0.107236479389734,0.295547814681801,-0.362839696531638,0.716724636208454,0.813192305449053
9903,130.465594240416,-0.483753690881239,0.498810066598863,-0.96981541326885,0.332138508599394,0.480942565737891
148479,269.832118741163,-0.345577533467838,0.23878522224772,-1.44723165954269,0.147832052266813,0.266600230232821
90326,124.296998793411,-0.30096253697418,0.319133264517974,-0.943062257796161,0.345649059254956,0.494909735577554
55735,1394.84843704913,-0.496213473910174,0.178367780492051,-2.78196809166601,0.00540303519639098,0.0191660477643699
23261,435.487105078239,-0.122935821333132,0.309776894667168,-0.396852778401107,0.691476028127921,0.794926471376648
9341,443.711810841499,-0.457023360182745,0.277605809257278,-1.64630330109262,0.0997013301937654,0.197407866256294
8863,1720.56290375376,-2.23720720376867,0.498906545820353,-4.4842209879007,7.3180790956928e-06,6.93351787944384e-05
3604,28.9052955868733,1.79977321803752,0.739686913249353,2.43315541454064,0.0149678747707726,0.0439248049223293
11315,4564.56251861467,0.136776241434194,0.222109452199487,0.615805586298729,0.538022840018616,0.672229059418698
54206,1216.16627312247,-0.381257878085292,0.58888458209521,-0.647423773142103,0.517357713988701,0.654178290543782
50651,35.760543673675,-2.21344697311374,0.712129601379034,-3.10820806890687,0.0018822550046819,0.00803777511321298
473,3789.39258704592,-0.802004701764735,0.238729759496393,-3.35946680236509,0.000780930332945779,0.00383625405078466
2023,16522.7897914826,0.688572107633332,0.233921470839463,2.94360370239759,0.00324415116255064,0.0126087424325172
6518,72.196877177499,-1.82878464739696,0.638380589037797,-2.86472470936719,0.00417371910307543,0.0155700717953435
80045,64.587496565418,1.44531808231809,0.61628109628866,2.34522540285921,0.0190155798967458,0.0534167841349058
9563,2530.67467403219,-0.328076533388349,0.223550422842258,-1.46757285992631,0.142220284631092,0.258918634031118
80176,151.505821594119,-1.10203969598544,0.320272648050462,-3.4409422805653,0.000579692178161116,0.00298224592458551
84275,140.1380235525,-0.523789673879376,0.424280273470831,-1.23453694793422,0.217002887624912,0.354256576054075
199953,176.753287491013,0.459481830328496,0.235237286033527,1.95326956060448,0.0507876623764928,0.117037339704964
5293,388.034682316135,-0.952089744009234,0.334629888324498,-2.84520234811175,0.00443832185226037,0.0163859852426758
22883,6912.89258113962,-0.682713544291362,0.263888794513515,-2.58712593518781,0.00967802133372479,0.0308638397645289
56998,107.712791840114,0.670064155753612,0.395673515946212,1.69347739676542,0.0903646337262073,0.182770042327727
105376717,18.6436607789911,0.347862435324628,0.518145625825262,0.67136036277558,0.501990989261128,0.641270391036186
84328,218.144860716819,-0.0564622750709434,0.363021004073131,-0.155534457889299,0.876399990993361,0.922648742335044
64802,114.52558362062,-0.370408315250201,0.307896726207436,-1.20302778081716,0.228965570256554,0.368334955995527
116362,143.225525367845,-1.91855814565382,0.680504376007623,-2.81931786671174,0.00481258340551188,0.0174810323525985
10277,1749.27780900823,-0.239682584265614,0.239823150274046,-0.999413876399039,0.317594240494509,0.465834714991417
23095,5590.58854478828,-0.570954254794655,0.160978413284813,-3.54677526721852,0.000389977101342468,0.00213481385283038
5226,2714.11087822126,0.300201930403233,0.313739697542739,0.956850321315613,0.338642808932813,0.487521554852891
100526739,28.0497176635502,0.65329274832774,0.340252398142184,1.92002393486362,0.0548548761897707,0.124175486277749
378708,26.363534081534,0.623237707238316,0.351659625218585,1.77227541219986,0.0763488506781346,0.160623054174764
1676,358.790777961698,0.169713186462511,0.24850656489742,0.682932406765858,0.494649555187239,0.635155499137364
5195,658.642270613285,-0.51514319757192,0.180935516122169,-2.84710933824674,0.00441182066288749,0.0163062144669137
54897,1762.71259158922,-1.30078377687695,0.297614832278073,-4.37069539485043,1.2385146782762e-05,0.000109623684966658
23435,2411.85672637698,0.227599639172883,0.157648489125601,1.44371595589191,0.148818891274506,0.267944778518235
10747,9.40919051291472,-0.61604893563674,0.609972909450682,-1.00996114104728,0.312513907817414,0.460450793952104
6723,392.941298952842,0.459317888901558,0.266109313730754,1.72604965403913,0.0843384801398107,0.172912049497719
5394,1171.9347635802,-0.0219588285964727,0.188657043830408,-0.116395487550481,0.907339111500822,0.943297442387861
2475,2837.86648216458,-0.569585046671814,0.129044624830695,-4.41386107650049,1.0154313363637e-05,9.22807157727582e-05
100873935,46.224895826186,-0.784266133252293,0.35339215660622,-2.21925166869561,0.0264696076994476,0.069629559283343
10218,35.6017928236014,-2.66873642223427,0.801119810258382,-3.33125755731035,0.000864545715949282,0.00418098276677867
29914,679.344669138525,-0.167373249193804,0.206056846512115,-0.81226735256265,0.416638239554212,0.563114924671644
26232,22.3689684166148,0.854327858873737,0.631930081517252,1.35193415199117,0.176396381072285,0.303702298649258
93611,89.7575268593056,0.911501098401386,0.398163411968877,2.28926383239009,0.0220640277732263,0.0601050817083245
26270,121.778196986085,-0.0178104683945604,0.384066533847868,-0.0463733932142477,0.963012642830661,0.976554733321553
10459,220.954089298083,0.654541437012975,0.327382278084256,1.99931847515741,0.0455739064383876,0.107197138301421
57085,200.60964202942,1.0431015920187,0.24602750411334,4.23977634442921,2.23742599103588e-05,0.00018279079038095
284498,21.6307855481177,-1.03650025701575,0.555733088894071,-1.86510444983296,0.0621667649680792,0.137035062966556
4524,518.877120644485,-0.744028261601101,0.190926678004013,-3.89693189751859,9.74189989477755e-05,0.000651467556993996
1185,269.627582666492,-0.930270653389535,0.336395818314129,-2.7654049270043,0.00568521747535876,0.0199461568459406
4878,12.6889621878929,0.159523886897583,0.822632143986127,0.193918859193367,0.846239416495317,0.903168644283636
90231,1007.4380271426,-0.281304485663659,0.227280297188581,-1.23769851211631,0.215827871059794,0.352753206055146
5351,4362.01714086222,0.270111535562388,0.325990875225685,0.828586184737191,0.407338608128536,0.555046751264226
9927,5286.19003255868,-1.00373452212257,0.157266890198873,-6.3823638965156,1.74374987854723e-10,5.58603566862303e-09
60672,284.431016903202,0.49069794661288,0.330361498792966,1.48533636154858,0.137454744270006,0.252367788631706
943,12.7133528251298,2.94483701991004,0.821380896748681,3.58522706282402,0.000336785059093287,0.00187778646382734
7133,565.906962800317,-0.00756524925650017,0.43879711295977,-0.0172408820228354,0.986244447891154,0.990525745385918
55187,4511.98324946644,-0.823464870472552,0.24463859012721,-3.36604650167563,0.000762538523677908,0.00375587425411786
677885,41.5532659321348,1.21361776605338,0.427373783781266,2.83971037089752,0.00451545106358633,0.0166155033835258
9249,1171.06005726369,-0.447908197083891,0.337472943938852,-1.32724179857526,0.184428709691233,0.31458257690319
10630,130.355532028069,0.131719626130591,0.510266087711566,0.258139095077483,0.79629956024253,0.869478111858945
7799,1197.00536928458,-0.468926654521672,0.205227508090297,-2.28491131079442,0.0223180286808035,0.0606680355360354
23254,172.27625501741,-0.392279721409523,0.254852981299043,-1.53923928772575,0.123745889538759,0.233209763379604
55092,295.65362759998,0.114924772637324,0.239844155685021,0.479164365331674,0.631821702758587,0.748835711458737
727684,19.004862371269,1.19234445583231,0.941848698906529,1.26596178050317,0.205526765889547,0.340459911116555
114827,41.0552159646103,-0.41789160172587,0.493258426756182,-0.847206208871185,0.39688019338433,0.545616098159295
79180,3034.77826757254,0.344836042380597,0.253255174197827,1.36161499354494,0.173319420923362,0.299901829618923
51032,9.51305753577222,0.679843592790976,0.636854380864939,1.06750242004719,0.285745021420705,0.431858153404655
842,180.462516456967,-0.277371409807694,0.259158513697434,-1.07027705110056,0.284494620990365,0.430476101049823
23341,483.888159766876,-0.323375310445568,0.235235135659569,-1.37468966759097,0.169227675890469,0.294726923667824
79814,272.055567163784,0.672567336260444,0.295973097458145,2.27239347777396,0.0230627553018993,0.0621750085481532
84301,673.323928951503,0.538115647332912,0.200021138583761,2.69029389165071,0.00713891182008251,0.0240775933151982
6248,105.785310287814,0.71195009586549,0.238413942351216,2.98619321019695,0.00282474110579661,0.0112034612715143
23207,1460.55396512862,-0.517147047881602,0.174800819344918,-2.95849327148269,0.00309146990665714,0.0121028685558389
388595,22.9176284890671,-2.37891302412283,0.590467764024567,-4.02886180933639,5.60475507122253e-05,0.000404173203361147
54751,694.436434023244,-1.413179231156,0.273185725852467,-5.17296145963053,2.30412553166945e-07,3.26101300820303e-06
440567,196.212043051265,0.811817251150486,0.169566419490451,4.78760625830283,1.68782377805206e-06,1.90615379625703e-05
729614,27.2956620444842,0.174448552448496,0.356315947578584,0.489589516366011,0.624424396415732,0.742677339750316
23013,3494.91644126008,-0.25288402486221,0.15622726947746,-1.61869323907434,0.105513282285448,0.206659642129452
7709,307.38821433541,-0.351664022599837,0.173904083468075,-2.02217231238504,0.0431585535868308,0.102573146761225
27129,622.149453325462,-5.65806599510861,0.586235238674095,-9.65152829759198,4.84285272600312e-22,1.26050376109e-19
1187,16.3459501012299,-2.25517600704875,0.662958724752791,-3.40168387992733,0.000669720571673412,0.00337147334026464
1188,32.4572450836262,-3.02438606248915,0.948606650261134,-3.18824041730742,0.00143141467908156,0.00637553628987719
1969,2959.59373687317,0.404954753012998,0.331889969583251,1.22014760952702,0.222408923182187,0.360678333563947
128272,70.7755474444278,1.70124896868935,0.302129109619832,5.63086744878714,1.79305494671539e-08,3.3943518106251e-07
101927546,28.5798968500974,0.164552951955678,0.489578731405536,0.336111316525661,0.736786925011125,0.82777342664297
79363,18.9491849155357,0.245529729017195,0.414759870027305,0.591980436779072,0.553863688676187,0.685661513523181
54455,444.997912885272,-0.515796228808858,0.21591777240127,-2.38885490097722,0.0169009758185105,0.0484072309464834
26099,1099.46004783655,-0.479582320122094,0.182585768788672,-2.62661391029424,0.00862391224547908,0.028140476040194
55707,819.112276574788,0.272891825392232,0.239627535525622,1.13881664222621,0.254779638984322,0.397538331416338
114819,35.4821697696615,0.457133894299112,0.50605446843123,0.903329429569563,0.366351081735781,0.515124193429108
26871,111.240090264015,1.92260219286534,0.548091574772431,3.50781198135296,0.000451808245141816,0.00242703055387693
55672,6018.17784845497,-1.91365403443995,0.302578424637464,-6.32448938397641,2.54071318035839e-10,7.70914392685065e-09
105376794,28.7011276853589,0.279265211104216,0.388298623324697,0.719202166397312,0.472016364784451,0.61446882872464
84809,105.80182924044,0.253941638057226,0.296150862059196,0.857473911409609,0.391183026863561,0.539967423060424
11209,105.55458754634,-0.0739278972553026,0.681731518998176,-0.108441366131849,0.913645589159363,0.946747901723013
26869,105.988427056204,1.93733798611575,0.543331583187525,3.56566422064057,0.000362935812787119,0.00200789929239715
6060,49.2491503796588,1.20217444074828,0.902238280255795,1.3324356404025,0.18271707707565,0.312262518103158
11223,84.6922817151256,-1.72782867740146,0.589458612848312,-2.93121287863189,0.00337641321133884,0.0130439730744709
26870,45.2200362970107,0.851412267062525,0.931570657298461,0.913953504645161,0.360741277469791,0.509688566589634
9696,325.111989253807,0.180916041834791,0.308125520089432,0.587150463169299,0.557102658446535,0.688137037253625
4237,335.364524280149,1.28372359091089,0.449649812146918,2.85494079221688,0.00430448527845667,0.0159804135878162
105376806,74.3464760442911,1.44881170907924,0.591548798029493,2.44918375948929,0.0143180379737892,0.0424802242408919
23400,2261.70273981101,0.0476548887351038,0.262737549281075,0.181378295053377,0.856070654351047,0.909407879610978
6390,3054.59482733555,-0.526940479849321,0.18665448034111,-2.82307972938202,0.00475647414185217,0.0173339195482331
11240,2972.9002847396,-3.16100937371525,0.553259008264634,-5.71343498523441,1.10718185593809e-08,2.20615255457138e-07
29943,46.7479103220106,2.92804227464735,0.848180887716545,3.45214366068795,0.0005561515315466,0.00288519844674658
23569,69.2889986346953,-1.70052670056001,0.965762496491883,-1.76081252558175,0.0782701391243247,0.163873788727548
55920,2074.22981903129,0.784383550694928,0.216302950630596,3.62631923609081,0.000287489905357387,0.00164288399432019
55160,2687.92573827334,0.183086744544054,0.238981945584874,0.76611119763033,0.443610140790515,0.588232387736578
84966,20.9735043405391,-2.06062105807436,0.656088165628472,-3.14076852171305,0.00168505157324113,0.00731931919349432
127707,15.128648597051,-0.714770259291223,0.805651001345089,-0.887195892635726,0.374973443408418,0.52388724484588
8659,277.925662371141,1.73735896891243,0.495986610629704,3.50283441463608,0.00046033553317357,0.00246330527195803
126917,476.886129960523,0.47828291443522,0.474406630620886,1.00817080446211,0.313372471192789,0.46124540888246
23352,10757.5503137616,-0.280329710947593,0.147231275904744,-1.90400924820458,0.0569089797348294,0.127693939113958
101927895,104.595750290509,-0.35046505564466,0.34481983485119,-1.01637150831508,0.30945250803267,0.457396617463019
23065,1811.23013606103,-0.144901169110571,0.250091024563142,-0.579393720201212,0.562323540442104,0.692378264223857
51154,432.773822354598,0.911793020559538,0.22275305665423,4.09329072406343,4.25293929691756e-05,0.000319988540235107
246181,287.109253996132,-0.417265692410017,0.375688796271105,-1.11066844833166,0.266711088044539,0.410882576957915
22977,1220.34168559497,-0.29737266949246,0.281854432528184,-1.05505762966039,0.29139896855664,0.43793973459189
8574,1960.01387628956,-0.145583100448506,0.157739509769,-0.922933643331992,0.356041786735291,0.505062086641955
54896,111.519688965817,-0.297139349314318,0.234398841194146,-1.26766560705053,0.20491739191199,0.339686925511984
832,3369.03245772115,-0.877218738927292,0.188324488186756,-4.65801737932976,3.19269264893691e-06,3.31984233121042e-05
440574,194.544289940793,-0.0321698761554324,0.359556633349887,-0.0894709572055864,0.928707633787653,0.954551228705789
100532736,950.905928739083,-0.478048886678234,0.154954018718083,-3.08510157163445,0.00203482649879094,0.00854452730447679
644068,26.4710412734618,0.379910692241674,0.673197709886839,0.564337469753922,0.572524485600616,0.699971587606243
