ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0098813,nuclear chromosome segregation,277,0.686017487200733,2.50978456010689,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=33%, list=10%, signal=30%",7153/22974/7272/4751/11065/24137/5347/11004/9319/983/1894/9928/83540/1063/9787/4085/64151/891/699/51203/701/990/991/1058/3833/332/221150/225689/29128/57405/57082/1062/23397/81620/25879/440145/151246/9700/64105/26271/56992/9212/55143/29127/84057/220134/151648/83903/84722/9493/146909/2491/81930/11130/54892/10388/9735/54908/9918/2177/92421/9055/10464/86/10615/10051/90417/147841/5901/10592/5925/3832/57820/79980/55055/9232/4439/10403/10460/55166/1104/348654/26151/23310/55920/91272/3619/23212/64682/8881/10459/285643,
GO:0000070,mitotic sister chromatid segregation,198,0.707375390096127,2.48690661318536,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=36%, list=10%, signal=33%",22974/7272/11065/24137/5347/11004/9319/983/9928/83540/1063/9787/4085/64151/891/699/51203/701/991/1058/3833/332/221150/29128/57405/57082/1062/23397/81620/440145/9700/64105/26271/56992/9212/55143/29127/220134/83903/84722/9493/146909/2491/81930/11130/54892/9735/54908/9918/92421/9055/10464/10615/10051/90417/147841/5901/10592/5925/3832/55055/10403/1104/348654/26151/23310/91272/3619/23212/8881/10459/285643,
GO:0000819,sister chromatid segregation,236,0.683291104592552,2.45192095588951,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=33%, list=10%, signal=30%",7153/22974/7272/11065/24137/5347/11004/9319/983/9928/83540/1063/9787/4085/64151/891/699/51203/701/990/991/1058/3833/332/221150/225689/29128/57405/57082/1062/23397/81620/440145/9700/64105/26271/56992/9212/55143/29127/220134/83903/84722/9493/146909/2491/81930/11130/54892/9735/54908/9918/92421/9055/10464/86/10615/10051/90417/147841/5901/10592/5925/3832/55055/10403/10460/1104/348654/26151/23310/91272/3619/23212/64682/8881/10459/285643,
GO:0006261,DNA-templated DNA replication,160,0.705246713139059,2.44958272679952,1e-10,1.43365853658537e-08,8.67146159767468e-09,2856,"tags=49%, list=16%, signal=42%",675/55388/144455/990/9837/10721/8318/10926/10293/51514/1602/641/4998/90381/79915/81620/9156/374393/26271/5984/5983/4176/10535/8914/4173/4171/3978/8317/5111/23594/5422/64785/29935/253714/545/51750/55159/4175/84296/56652/5557/4361/6742/5424/348654/4172/8451/4796/84515/92667/64318/7083/4999/672/5425/6240/11232/79733/11073/2237/63901/80174/11169/23595/23649/56897/5982/54465/1663/5427/146956/5558/5001/5985/4174/57418/29980/5965/1763,
GO:0000280,nuclear division,355,0.641701409426278,2.40677866005617,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=30%, list=10%, signal=28%",7153/22974/7272/4751/11065/24137/5347/11004/675/9319/983/9928/83540/1063/3552/9787/54443/4085/64151/891/10635/699/25788/51203/701/6790/2069/991/1058/3833/9088/332/8438/4288/221150/225689/29128/57405/57082/1062/23397/81620/25879/440145/151246/9700/64105/26271/56992/9212/55143/29127/84057/220134/1111/27338/151648/83903/84722/9493/146909/79866/2491/81930/3553/11130/54892/10388/9735/54908/9918/2177/92421/9055/83990/10464/157313/655/10615/10051/63979/90417/147841/5901/79080/10592/5925/3832/57820/55055/4361/9232/652/4439/10403/1104/348654/26151/23310/26013/91272/995/3619/23212/9585/8881/10459/285643,
GO:0140014,mitotic nuclear division,267,0.664680953206424,2.405910876709,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=34%, list=10%, signal=31%",22974/7272/4751/11065/24137/5347/11004/9319/983/9928/83540/1063/3552/9787/54443/4085/64151/891/699/51203/701/6790/2069/991/1058/3833/9088/332/4288/221150/29128/57405/57082/1062/23397/81620/440145/9700/64105/26271/56992/9212/55143/29127/220134/1111/27338/83903/84722/9493/146909/79866/2491/81930/3553/11130/54892/9735/54908/9918/92421/9055/10464/157313/655/10615/10051/90417/147841/5901/79080/10592/5925/3832/55055/652/10403/1104/348654/26151/23310/26013/91272/995/3619/23212/9585/8881/10459/285643,
GO:0051310,metaphase chromosome alignment,103,0.737596154083874,2.38137728119073,1e-10,1.43365853658537e-08,8.67146159767468e-09,1571,"tags=40%, list=9%, signal=36%",7272/4751/11004/983/1894/9928/83540/1063/891/1058/3833/332/221150/57405/57082/1062/81620/9212/55143/29127/220134/151648/84722/81930/11130/9735/54908/92421/10464/10615/90417/147841/5925/79980/55055/10403/55166/55920/91272/3619/23212,
GO:0050000,chromosome localization,113,0.71827007921203,2.36088151164929,1e-10,1.43365853658537e-08,8.67146159767468e-09,1571,"tags=38%, list=9%, signal=35%",7272/4751/11004/983/1894/9928/83540/1063/9787/891/1058/3833/332/7518/221150/57405/57082/1062/81620/9212/55143/29127/220134/151648/84722/81930/11130/9735/54908/92421/10464/10615/90417/147841/5925/79980/55055/10403/55166/55920/91272/3619/23212,
GO:0051304,chromosome separation,83,0.75343407534535,2.3580492585551,1e-10,1.43365853658537e-08,8.67146159767468e-09,1680,"tags=47%, list=10%, signal=43%",7272/11065/5347/9319/83540/1063/9787/4085/64151/891/699/701/991/332/221150/225689/57405/57082/23397/9700/26271/9212/55143/220134/83903/11130/54892/9735/54908/10051/147841/10592/5925/55055/10403/348654/3619/8881/10459,
GO:0008608,attachment of spindle microtubules to kinetochore,54,0.802760185887502,2.35455839585934,1.77933068986522e-09,1.97337845189203e-07,1.19359492003007e-07,1497,"tags=52%, list=9%, signal=48%",4751/11004/983/1894/83540/891/332/221150/57405/57082/1062/81620/9212/55143/29127/220134/151648/9735/10615/90417/147841/5925/79980/55055/10403/55920/91272/3619,0.788186810800237
GO:0007059,chromosome segregation,378,0.630303531974675,2.34521427646256,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=30%, list=10%, signal=27%",7153/22974/7272/4751/11065/24137/5347/55355/11004/9319/983/1894/9928/83540/1063/9787/4085/64151/891/699/51203/701/990/991/1058/3833/332/4288/221150/225689/29128/57405/57082/1062/23397/81620/25879/440145/151246/9700/64105/26271/56992/9212/55143/29127/84057/387103/220134/6491/151648/83903/84722/9493/146909/2491/81930/11130/64946/54892/10388/9735/54908/9918/2177/92421/9055/6732/10464/157313/55839/29899/86/10615/10051/90417/55732/147841/5901/79080/10592/5925/3832/57820/79980/55055/79023/348995/79682/9232/4439/10403/10460/56852/55166/1104/163786/348654/23354/26151/23310/55920/91272/55835/3619/401541/23212/672/64682/8881/10459/285643,
GO:0006260,DNA replication,295,0.623659573033137,2.3306037696491,1e-10,1.43365853658537e-08,8.67146159767468e-09,2856,"tags=39%, list=16%, signal=33%",675/983/55388/144455/2069/990/9837/10721/8318/10926/10293/51514/1602/641/890/6282/4998/90381/79915/116447/81620/9156/374393/63922/79075/26271/9401/5984/1111/5983/51659/157570/9767/8208/4176/10535/8914/4173/4171/79913/3978/8317/5111/79596/23594/5422/86/64785/9768/29935/253714/1017/545/92675/51750/55159/4175/84296/56652/5557/4361/993/6742/56852/5424/23560/4436/348654/4172/8451/4796/84515/92667/64318/7083/4999/672/10856/4673/5425/10459/6240/11232/79733/11073/2237/63901/27101/54955/10973/80174/7398/7150/10919/11169/8607/23595/23649/56897/83444/5982/54465/1854/1663/5427/146956/116028/5558/4678/5001/5985/4174/57418/29980/5965/1763,
GO:1905818,regulation of chromosome separation,78,0.759791739762917,2.32800841169545,1e-10,1.43365853658537e-08,8.67146159767468e-09,1680,"tags=50%, list=10%, signal=45%",7272/11065/5347/9319/83540/1063/9787/4085/64151/891/699/701/991/332/221150/225689/57405/57082/23397/9700/26271/9212/55143/220134/83903/11130/54892/9735/54908/10051/147841/10592/5925/55055/10403/348654/3619/8881/10459,
GO:0051306,mitotic sister chromatid separation,68,0.755287357360598,2.32506252215916,6.88017407743217e-09,6.22179434263789e-07,3.76324273416702e-07,1680,"tags=49%, list=10%, signal=44%",7272/11065/5347/9319/83540/1063/9787/4085/891/699/701/991/332/221150/57405/57082/9700/26271/9212/55143/220134/83903/11130/9735/54908/147841/5925/55055/10403/348654/3619/8881/10459,0.761460801445585
GO:0051983,regulation of chromosome segregation,129,0.694612294041993,2.31915633023151,1e-10,1.43365853658537e-08,8.67146159767468e-09,1680,"tags=37%, list=10%, signal=34%",7272/11065/5347/11004/9319/983/83540/1063/9787/4085/64151/891/699/701/990/991/332/221150/225689/57405/57082/1062/23397/9700/26271/9212/55143/220134/83903/11130/54892/9735/54908/86/10051/147841/10592/5925/55055/10403/10460/56852/348654/55920/3619/64682/8881/10459,
GO:0000075,cell cycle checkpoint signaling,185,0.660783599532658,2.31400602754188,1e-10,1.43365853658537e-08,8.67146159767468e-09,1161,"tags=29%, list=7%, signal=27%",7272/5347/675/9319/983/83540/1063/4085/891/699/701/990/991/8318/10926/332/51514/221150/641/57405/4998/57082/90381/81620/9212/55143/5984/220134/1111/5983/83903/1869/11130/9735/54908/8914/2177/92421/8317/83990/63967/9675/29935/5591/147841/1017/545/3014/64859/55159/55055/4361/10403,
GO:1903046,meiotic cell cycle process,132,0.682534152883474,2.30628333476923,1e-10,1.43365853658537e-08,8.67146159767468e-09,1497,"tags=31%, list=9%, signal=29%",7153/7272/675/9319/83540/10635/25788/6790/2069/991/994/9088/8438/221150/225689/57082/23397/25879/151246/9700/26271/84057/220134/151648/11130/1909/10388/9918/2177/83990/10051/63979/57820/4361/9232/4439/993/10403/23310/995/3619,
GO:0007093,mitotic cell cycle checkpoint signaling,136,0.673703248428652,2.29533844238268,1e-10,1.43365853658537e-08,8.67146159767468e-09,1161,"tags=32%, list=7%, signal=30%",7272/5347/9319/983/83540/1063/4085/891/699/701/990/991/10926/332/51514/221150/641/57405/4998/57082/90381/9212/55143/220134/1111/83903/11130/9735/54908/8914/2177/92421/8317/63967/5591/147841/1017/545/64859/55159/55055/4361/10403,
GO:0007088,regulation of mitotic nuclear division,112,0.697860344903544,2.29159024699255,1e-10,1.43365853658537e-08,8.67146159767468e-09,1680,"tags=45%, list=10%, signal=41%",7272/4751/11065/5347/9319/83540/1063/3552/9787/4085/891/699/51203/701/6790/2069/991/9088/332/4288/221150/57405/57082/9700/26271/9212/55143/220134/1111/83903/79866/3553/11130/9735/54908/157313/655/147841/5925/55055/652/10403/1104/348654/26013/995/3619/9585/8881/10459,
GO:0051783,regulation of nuclear division,117,0.697383637440638,2.2902086053196,1e-10,1.43365853658537e-08,8.67146159767468e-09,1680,"tags=44%, list=10%, signal=40%",7272/4751/11065/5347/9319/83540/1063/3552/9787/4085/891/10635/699/51203/701/6790/2069/991/9088/332/4288/221150/57405/57082/9700/26271/9212/55143/220134/1111/83903/79866/3553/11130/9735/54908/157313/655/147841/5925/55055/652/10403/1104/348654/26013/995/3619/9585/8881/10459,
GO:0042254,ribosome biogenesis,322,0.617772212025068,2.28815836378439,1e-10,1.43365853658537e-08,8.67146159767468e-09,3971,"tags=54%, list=23%, signal=42%",1736/51602/25879/2971/10813/64794/55127/27042/55759/56915/84306/55661/84128/6201/55299/10799/6223/51001/6227/4869/10885/22894/84154/5591/23246/23160/55003/5901/1662/9188/51154/22803/10528/84135/79084/57647/4839/705/51042/55646/27340/51096/6167/85865/28987/9136/8568/11340/23560/9816/3692/55027/54881/5134/6839/57696/134430/8886/8451/55695/84946/55651/55035/2091/6129/26164/6210/10171/23212/23404/6949/10199/27292/285855/54606/56902/22984/55636/54663/55226/6233/6193/79050/54955/83732/10969/6205/65083/9875/10248/5036/54512/6208/7514/55319/23076/11137/23481/6206/22868/1964/23016/54552/51202/11103/6209/6217/401466/51068/11224/6165/153443/81887/6191/7520/51388/84294/51504/51018/8602/25926/6228/114049/25871/84916/317781/9221/51010/11056/221078/57418/6232/64216/6130/55813/51491/6175/6202/56342/55794/3921/83939/79954/23195/83743/92856/9277/79039/29889/84864/55006/113000/26574/51187/81691/51106/9045/54433/11157/85395/84881/29081/10514/64434/6207/26155/6189/29777/9790/8450/10200/79922/6125,
GO:0006310,DNA recombination,300,0.620474920047176,2.27121773783244,1e-10,1.43365853658537e-08,8.67146159767468e-09,2965,"tags=36%, list=17%, signal=30%",7153/5347/675/9319/7516/10635/25788/10721/8318/8438/3329/7518/29128/641/55010/23397/2187/9156/157777/3070/9401/84057/1111/3009/55257/51659/3838/4176/10388/3149/8914/2177/4173/4171/79913/3978/8317/83990/8089/149840/86/10051/29935/63979/5591/6502/253714/55732/10592/3014/51750/64859/55159/4175/84296/57820/80119/78995/4361/4841/4439/3007/4436/348654/4172/5896/4796/84515/10538/55345/672/10856/3146/10459/3148/10213/11073/2237/3276/3575/79703/79035/23028/79728/8607/112441434/6929/83444/64421/7037/7520/375757/197370/115004/55183/146956/116028/2956/4174/27434/51010/493861/23613/5965/22976/9025/6421/79000,
GO:1902850,microtubule cytoskeleton organization involved in mitosis,156,0.655281042592043,2.26479013160595,1e-10,1.43365853658537e-08,8.67146159767468e-09,1692,"tags=31%, list=10%, signal=29%",22974/7272/24137/5347/983/83540/9787/89958/891/51203/6790/1058/3833/332/29128/57405/1062/440145/9700/56992/9212/55143/29127/6491/8480/84722/9493/79866/64946/54908/284403/92421/9055/10464/29899/5901/3832/10403/10460/1104/163786/26151/55726/3925/5314/55835/3619/114327/285643,
GO:0010965,regulation of mitotic sister chromatid separation,66,0.756431128211515,2.26383430236599,5.05418956655609e-09,4.71563909082805e-07,2.85224704775258e-07,1680,"tags=50%, list=10%, signal=45%",7272/11065/5347/9319/83540/1063/9787/4085/891/699/701/991/332/221150/57405/57082/9700/26271/9212/55143/220134/83903/11130/9735/54908/147841/5925/55055/10403/348654/3619/8881/10459,0.761460801445585
GO:0048285,organelle fission,401,0.595306195725308,2.25642359167657,1e-10,1.43365853658537e-08,8.67146159767468e-09,1432,"tags=26%, list=8%, signal=24%",7153/22974/7272/4751/11065/24137/5347/11004/675/9319/983/9928/83540/1063/3552/9787/54443/4085/64151/891/10635/699/25788/51203/701/6790/2069/991/1058/3833/9088/332/8438/4288/221150/225689/29128/57405/113115/57082/1062/23397/81620/25879/440145/151246/9700/64105/26271/56992/9212/55143/29127/84057/220134/1111/27338/151648/83903/84722/9493/146909/79866/2491/81930/3553/11130/54892/10388/9735/54908/9918/2177/92421/9055/83990/10464/157313/655/10615/10051/63979/90417/147841/5901/79080/10592/5925/3832/57820/55055/4361/9232/652/4439/10403/1104/348654/26151/23310/26013/91272/995,
GO:0044784,metaphase/anaphase transition of cell cycle,101,0.696221810891735,2.25596291055374,2.46877371083884e-09,2.5458687495282e-07,1.53986479561825e-07,1680,"tags=39%, list=10%, signal=35%",7272/11065/5347/9319/83540/1063/9787/4085/891/699/701/990/991/332/221150/225689/57405/57082/1062/9700/26271/9212/55143/220134/83903/11130/9735/54908/86/147841/5925/55055/10403/10460/348654/3619/64682/8881/10459,0.774939030136436
GO:0045132,meiotic chromosome segregation,43,0.819154314110748,2.24945669853931,2.33864397936483e-08,1.63649396556029e-06,9.89830856863694e-07,1161,"tags=49%, list=7%, signal=46%",7272/9319/83540/221150/225689/57082/23397/25879/151246/9700/84057/220134/151648/11130/10388/2177/10051/57820/9232/4439/10403,0.73376198835648
GO:0061982,meiosis I cell cycle process,85,0.713992220292608,2.24582557699819,1.07951554285262e-08,8.34920047485221e-07,5.0500010596252e-07,1161,"tags=28%, list=7%, signal=26%",7153/675/9319/10635/25788/991/994/9088/8438/225689/57082/151246/84057/151648/11130/10388/2177/83990/57820/4361/9232/4439/993/10403,0.747739663149885
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,56,0.747786026886107,2.22327624918448,1.87725372017941e-07,1.04099031766175e-05,6.29641391781827e-06,1497,"tags=48%, list=9%, signal=44%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.690132458796796
GO:1905819,negative regulation of chromosome separation,56,0.747786026886107,2.22327624918448,1.87725372017941e-07,1.04099031766175e-05,6.29641391781827e-06,1497,"tags=48%, list=9%, signal=44%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.690132458796796
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,99,0.694001786246262,2.2220664277305,4.6033653831921e-09,4.43583306924642e-07,2.68300680615906e-07,1680,"tags=38%, list=10%, signal=35%",7272/11065/5347/9319/83540/1063/9787/4085/891/699/701/990/991/332/221150/57405/57082/1062/9700/26271/9212/55143/220134/83903/11130/9735/54908/86/147841/5925/55055/10403/10460/348654/3619/64682/8881/10459,0.761460801445585
GO:0007094,mitotic spindle assembly checkpoint signaling,53,0.749727479122856,2.2219388928788,6.51691789625512e-07,2.6787722653278e-05,1.62025128264027e-05,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.659444398037935
GO:0071173,spindle assembly checkpoint signaling,53,0.749727479122856,2.2219388928788,6.51691789625512e-07,2.6787722653278e-05,1.62025128264027e-05,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.659444398037935
GO:0071174,mitotic spindle checkpoint signaling,53,0.749727479122856,2.2219388928788,6.51691789625512e-07,2.6787722653278e-05,1.62025128264027e-05,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.659444398037935
GO:0033045,regulation of sister chromatid segregation,109,0.680915070827552,2.22007094540663,4.26378235323442e-09,4.17708544538532e-07,2.52650370402254e-07,1680,"tags=37%, list=10%, signal=33%",7272/11065/5347/9319/983/83540/1063/9787/4085/891/699/701/990/991/332/221150/225689/57405/57082/1062/9700/26271/9212/55143/220134/83903/11130/9735/54908/86/147841/5925/55055/10403/10460/348654/3619/64682/8881/10459,0.761460801445585
GO:2001251,negative regulation of chromosome organization,102,0.67951212819656,2.21517284794204,9.51329920571104e-09,7.98845324730993e-07,4.83180365415715e-07,1497,"tags=31%, list=9%, signal=29%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/9700/26271/9212/55143/220134/83903/11130/9735/54908/147841/51750/80119/55055/10403/25913/348654/8260/3619,0.747739663149885
GO:0034502,protein localization to chromosome,111,0.667041227934588,2.21326788417534,1.287730216247e-08,9.74126582232783e-07,5.89198964296244e-07,2465,"tags=40%, list=14%, signal=34%",7272/51176/5347/983/1058/7518/8363/8362/29128/57082/8970/9212/83903/27085/9735/54908/8294/26354/8370/3012/253714/554313/1017/5925/545/3014/55055/7443/55166/55920/91272/4796/84515/8368/8360/8335/55656/11073/9555/65057/9184/54552/55632/7520,0.747739663149885
GO:0090068,positive regulation of cell cycle process,213,0.623217091693566,2.21239219340269,1e-10,1.43365853658537e-08,8.67146159767468e-09,1837,"tags=35%, list=11%, signal=32%",11065/51176/5347/983/1894/9928/3552/9787/144455/4085/64151/891/10635/699/51203/6241/6790/2069/990/991/994/10926/332/2146/51514/221150/225689/57082/79915/23397/9700/26271/9212/55143/29127/220134/6491/9493/10733/3553/54892/27085/1019/8317/4869/29899/10615/10051/10592/5925/7027/11113/993/10403/56852/1104/9134/163786/348654/80071/55920/898/282809/995/1813/55835/3619/51692/9585/219736/11187/8881/6240/79733/2237,
GO:0140013,meiotic nuclear division,109,0.677124856495069,2.20771324460529,7.70880951656747e-09,6.66358563799759e-07,4.03045951934538e-07,1161,"tags=28%, list=7%, signal=27%",7153/7272/675/9319/83540/10635/25788/2069/8438/221150/225689/57082/23397/25879/151246/9700/26271/84057/220134/151648/11130/10388/2177/83990/10051/63979/57820/4361/9232/4439/10403,0.747739663149885
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,97,0.69425851197593,2.20757658676067,2.17029563844715e-08,1.53698768226414e-06,9.2964463453037e-07,1680,"tags=38%, list=10%, signal=35%",7272/11065/5347/9319/83540/1063/9787/4085/891/699/701/990/991/332/221150/225689/57405/57082/1062/9700/26271/9212/55143/220134/83903/11130/9735/54908/86/147841/5925/55055/10403/348654/3619/8881/10459,0.73376198835648
GO:0071459,"protein localization to chromosome, centromeric region",37,0.819812392221597,2.20554938025918,2.90256616340055e-07,1.36490271267747e-05,8.2555930547692e-06,1643,"tags=65%, list=9%, signal=59%",7272/983/1058/8363/8362/57082/8970/9212/83903/27085/9735/54908/8294/8370/3012/554313/5925/55055/55166/55920/91272/8368/8360/8335,0.674962860011025
GO:0051784,negative regulation of nuclear division,62,0.732727594063198,2.20469667520518,2.9910658242635e-07,1.39535594563657e-05,8.43978896571382e-06,1307,"tags=47%, list=8%, signal=43%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/1111/83903/11130/9735/54908/655/147841/55055/652/10403/348654,0.674962860011025
GO:0033047,regulation of mitotic sister chromatid segregation,62,0.731528591783424,2.20108900932608,3.32967281224794e-07,1.5171951000305e-05,9.17673121622797e-06,1307,"tags=44%, list=8%, signal=40%",7272/5347/9319/983/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654,0.674962860011025
GO:0030071,regulation of mitotic metaphase/anaphase transition,95,0.691951553618236,2.19885992730275,1.01426069996297e-08,8.11632460192267e-07,4.90914644622868e-07,1680,"tags=38%, list=10%, signal=34%",7272/11065/5347/9319/83540/1063/9787/4085/891/699/701/990/991/332/221150/57405/57082/1062/9700/26271/9212/55143/220134/83903/11130/9735/54908/86/147841/5925/55055/10403/348654/3619/8881/10459,0.747739663149885
GO:0007052,mitotic spindle organization,130,0.641894937381245,2.19541714177254,1.82040416743859e-08,1.30491898734195e-06,7.89278241509533e-07,1692,"tags=32%, list=10%, signal=29%",22974/7272/24137/5347/83540/9787/891/6790/3833/332/29128/57405/1062/440145/56992/9212/55143/29127/6491/8480/84722/9493/79866/64946/284403/92421/9055/10464/29899/5901/3832/10403/10460/1104/163786/26151/55726/3925/55835/3619/114327/285643,0.73376198835648
GO:0045839,negative regulation of mitotic nuclear division,61,0.735440096260442,2.19520316339286,2.75312106641701e-07,1.32646275642616e-05,8.02308957088977e-06,1307,"tags=48%, list=8%, signal=44%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/1111/83903/11130/9735/54908/655/147841/55055/652/10403/348654,0.674962860011025
GO:1905820,positive regulation of chromosome separation,31,0.84657505857982,2.19488710221684,1.77454030607125e-07,1.02262234500851e-05,6.18531551786795e-06,933,"tags=55%, list=5%, signal=52%",11065/5347/9787/64151/991/332/221150/225689/23397/9700/9212/55143/220134/54892/10051/10592/5925,0.690132458796796
GO:0044786,cell cycle DNA replication,39,0.801284304652988,2.19483132436881,2.79726030027137e-07,1.33677203617846e-05,8.08544509083437e-06,1949,"tags=59%, list=11%, signal=52%",675/144455/9837/8318/10926/1602/641/79915/81620/26271/4173/4171/3978/8317/5111/5422/51750/4175/4172/7083/79733/2237/80174,0.674962860011025
GO:0007080,mitotic metaphase chromosome alignment,67,0.717211228332226,2.19027897554724,4.3531122108437e-07,1.89537730187698e-05,1.14641604447014e-05,1571,"tags=36%, list=9%, signal=33%",7272/11004/983/9928/83540/891/1058/3833/332/221150/1062/81620/9212/55143/220134/84722/81930/54908/92421/10464/10403/91272/3619/23212,0.674962860011025
GO:0031577,spindle checkpoint signaling,54,0.746309109148986,2.18898297367641,7.3055985083874e-07,2.96153848498629e-05,1.79128199548548e-05,1497,"tags=48%, list=9%, signal=44%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.659444398037935
GO:0033260,nuclear DNA replication,35,0.797912424019951,2.18837396016316,1.85190569233252e-06,6.88955801236113e-05,4.16713856225722e-05,1949,"tags=57%, list=11%, signal=51%",675/9837/8318/10926/1602/641/79915/81620/4173/4171/3978/8317/5111/5422/51750/4175/4172/7083/2237/80174,0.643551836150722
GO:0033046,negative regulation of sister chromatid segregation,55,0.751113185336568,2.18754261627042,2.56042499130167e-07,1.26125797120912e-05,7.62869943086318e-06,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.674962860011025
GO:0033048,negative regulation of mitotic sister chromatid segregation,55,0.751113185336568,2.18754261627042,2.56042499130167e-07,1.26125797120912e-05,7.62869943086318e-06,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.674962860011025
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,55,0.751113185336568,2.18754261627042,2.56042499130167e-07,1.26125797120912e-05,7.62869943086318e-06,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.674962860011025
GO:2000816,negative regulation of mitotic sister chromatid separation,55,0.751113185336568,2.18754261627042,2.56042499130167e-07,1.26125797120912e-05,7.62869943086318e-06,1497,"tags=49%, list=9%, signal=45%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.674962860011025
GO:0051985,negative regulation of chromosome segregation,57,0.747231675315994,2.18306545114152,1.81555993594817e-07,1.02707379763215e-05,6.21224006056393e-06,1497,"tags=47%, list=9%, signal=43%",7272/5347/9319/83540/1063/4085/891/699/701/991/332/221150/57405/57082/26271/9212/55143/220134/83903/11130/9735/54908/147841/55055/10403/348654/3619,0.690132458796796
GO:0007127,meiosis I,73,0.700974434982998,2.1822918851898,3.96356000264257e-07,1.73864221608455e-05,1.05161506900953e-05,1161,"tags=26%, list=7%, signal=24%",7153/675/9319/10635/25788/8438/57082/151246/84057/151648/11130/10388/2177/83990/57820/4361/9232/4439/10403,0.674962860011025
GO:0042274,ribosomal small subunit biogenesis,109,0.666537580186836,2.17319424872768,2.5595044269353e-08,1.72595353516447e-06,1.04394033988012e-06,3910,"tags=62%, list=23%, signal=49%",51602/25879/10813/55127/27042/84128/6201/10799/6223/6227/4869/10885/5591/23160/10528/84135/57647/27340/51096/28987/9136/5134/134430/84946/2091/6210/10171/23212/10199/27292/56902/55226/6233/6193/79050/83732/6205/65083/6208/6206/11103/6209/6217/153443/6191/7520/51504/8602/25926/6228/84916/11056/6232/55813/6202/3921/79954/92856/9277/26574/51106/11157/85395/64434/6207/6189/29777/9790,0.73376198835648
GO:0006364,rRNA processing,234,0.612660762205722,2.17015739498229,1e-10,1.43365853658537e-08,8.67146159767468e-09,3667,"tags=51%, list=21%, signal=41%",1736/51602/25879/10813/55127/27042/55759/56915/55661/84128/6201/55299/10799/6223/6227/10885/22894/84154/5591/23246/23160/55003/1662/9188/51154/22803/10528/84135/79084/57647/4839/705/55646/27340/51096/6167/28987/9136/8568/11340/3692/54881/6839/57696/134430/8886/55695/55651/55035/2091/6129/10171/23212/23404/10199/27292/285855/54606/56902/22984/55636/54663/55226/79050/83732/10969/65083/9875/10248/5036/54512/6208/23076/11137/23481/23016/51202/11103/6209/6217/11224/6165/153443/81887/84294/51504/51018/8602/25926/114049/25871/84916/317781/9221/51010/11056/221078/57418/6232/64216/6130/55813/56342/79954/23195/92856/9277/79039/55006/113000/26574/81691/51106/9045/54433/11157/85395/84881/29081,
