ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0001664,G protein-coupled receptor binding,34/1057,209/14503,0.162679425837321,2.23210947295994,5.03037592331504,7.8010402351951e-06,0.000317360500477255,0.000317360500477255,GNA13/CLIC6/CCL13/GNAZ/HOMER2/SFRP1/ADRB1/CCL23/GNAL/HBA2/MAGI2/EDN3/CCL14/ZBTB16/GNAO1/P2RY1/GNA14/TUB/PRKN/VIP/PYY/GNAI1/CCL11/PDE4D/GNA11/WNT9A/GNAQ/BDKRB2/CXCL12/HBA1/GCG/REEP2/ARRB1/WNT5B,34
GO:0120569,phospholipase activity,20/1057,93/14503,0.21505376344086,2.95073295286925,5.29129767878239,9.50570349821809e-06,0.000369895853517617,0.000369895853517617,GDPD2/PRDX6/GPLD1/PLCL2/PLCD3/GDPD3/PLCD4/PLAAT2/LIPH/PLCL1/ABHD3/SMPD1/PLCE1/PLAAT4/PLCD1/BDKRB2/LIPC/PNPLA7/MGLL/ABHD5,20
GO:0005244,voltage-gated monoatomic ion channel activity,22/1057,109/14503,0.201834862385321,2.76935762457362,5.19867912142905,1.02392196463373e-05,0.000381837565977996,0.000381837565977996,CLCNKB/RYR1/CLCNKA/ABCC8/KCNA5/KCND3/CLCN2/KCNA2/KCNB1/KCNT2/CACNA1C/CACNB1/HCN2/KCNMA1/KCNN2/CACNB2/GRIN1/CACNA1A/KCNQ4/KCNN3/TMEM37/KCNA6,22
GO:0003707,nuclear steroid receptor activity,9/1057,22/14503,0.409090909090909,5.61309882170809,6.0709927241387,1.17003304054824e-05,0.000403589218634686,0.000403589218634686,OR51E2/NR3C2/RXRA/NR3C1/PDE3A/PGR/GPER1/PAQR8/AR,9
GO:0030545,signaling receptor regulator activity,53/1057,396/14503,0.133838383838384,1.83638418241067,4.73141411644113,1.17243795357563e-05,0.000403589218634686,0.000403589218634686,RELN/PTN/VEGFD/SCG2/PDGFA/CCL13/SEMA3B/SECTM1/EFNA5/IL6ST/CCL23/CHGB/CLU/SST/EDN3/CARTPT/GREM2/CCL14/NRXN1/GUCA2A/LIFR/CSF1/P2RY1/FGF9/TTR/OGN/PSCA/BMP3/ECRG4/VIP/FGF2/PYY/CCL11/BMP2/CNTFR/TMEM35A/PDE4D/NRXN3/WNT9A/CXCL12/BTC/KITLG/CTSG/BMP5/GCG/OSGIN1/LYNX1/EPHA7/LGI1/C1QTNF12/WNT5B/SEMA6A/NRG2,53
GO:0008307,structural constituent of muscle,11/1057,33/14503,0.333333333333333,4.57363607694734,5.7621945690651,1.26997901306922e-05,0.000420974524702574,0.000420974524702574,MYOM2/SYNM/DMD/TPM1/SMTN/MYOT/OBSCN/SORBS2/MYH11/MYOM1/CSRP1,11
GO:0022832,voltage-gated channel activity,22/1057,111/14503,0.198198198198198,2.71945928899571,5.09856197235872,1.38759216739117e-05,0.000435980278350699,0.000435980278350699,CLCNKB/RYR1/CLCNKA/ABCC8/KCNA5/KCND3/CLCN2/KCNA2/KCNB1/KCNT2/CACNA1C/CACNB1/HCN2/KCNMA1/KCNN2/CACNB2/GRIN1/CACNA1A/KCNQ4/KCNN3/TMEM37/KCNA6,22
GO:0042578,phosphoric ester hydrolase activity,45/1057,319/14503,0.141065830721003,1.93555131783038,4.73716471419413,1.41267352761679e-05,0.000435980278350699,0.000435980278350699,PLPP3/GDPD2/DUSP26/PPM1L/PDE8A/PLPP1/GPLD1/PPP2CB/PLCL2/PLCD3/EPM2A/PDE3A/PDE2A/GDPD3/PHLPP2/TDP2/ATP1A2/PLCD4/DUSP1/ALPI/PTPRR/PDE7B/INPP5A/EYA4/PTPRZ1/PLCL1/SMPDL3A/PTPN21/SMPD1/EYA2/PLCE1/PTPRM/PLCD1/PDE4D/PDE5A/PTPRH/CAMK2G/BDKRB2/PDXP/TNS2/PDE6A/CDC14A/DUSP3/PDE9A/MYH3,45
GO:0005246,calcium channel regulator activity,13/1057,46/14503,0.282608695652174,3.87764797828144,5.48065395260269,1.60302221988912e-05,0.00047823496226692,0.00047823496226692,ITPR1/PRKCB/STAC/NOS1/SGK1/ATP2A3/PRKG1/NRXN1/SRI/CACNB1/STIM1/CALM1/PDE4D,13
GO:0005516,calmodulin binding,29/1057,176/14503,0.164772727272727,2.26083146985465,4.71835522692435,2.78681687961917e-05,0.000792592847456273,0.000792592847456273,SLC9A1/RYR1/CNN1/MYO1C/RYR3/NOS1/MYH1/CAMK2A/GAP43/OBSCN/ITPKB/CACNA1C/MYH2/MYH11/MAP2/MYLK/KCNN2/CAMK2D/CAMK2B/RYR2/VAMP2/DAPK1/CEACAM1/GRIN1/CAMK2G/ITPKA/MYH3/KCNN3/SLC8A1,29
GO:0031683,G-protein beta/gamma-subunit complex binding,8/1057,19/14503,0.421052631578947,5.77722451824927,5.84202062058768,2.83385152163137e-05,0.000792592847456273,0.000792592847456273,GNA13/GNAZ/GNAL/GNAO1/GNA14/GNAI1/GNA11/GNAQ,8
GO:0005496,steroid binding,19/1057,93/14503,0.204301075268817,2.80319630522579,4.89110947256844,3.38638274426532e-05,0.000907108187764775,0.000907108187764775,NR3C2/NFE2L1/NR3C1/SYP/UGT1A1/UGT1A8/PGR/ATP1A2/GPER1/PAQR5/CAV1/NR1H4/PAQR8/FABP1/AR/OSBPL1A/CYB5D2/HSD11B2/CYP21A2,19
GO:0051015,actin filament binding,30/1057,187/14503,0.160427807486631,2.20121522419925,4.63538356702477,3.44599758480473e-05,0.000907108187764775,0.000907108187764775,SCIN/CNN1/RCSD1/MYO1C/TLN1/CLMN/EHBP1L1/TLN2/VILL/SPTB/MYH1/ABLIM3/MICALL1/TPM1/GSN/MYH2/FLNC/SPTBN4/MYH11/SYNE1/LIMA1/CACNB2/ABL1/SVIL/SHROOM3/FLII/NRAP/MYH3/PKNOX2/CORO6,30
