ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-195258,RHO GTPase Effectors,61/604,316/9301,0.193037974683544,2.97259305054908,9.40150124528099,4.9792633337679e-15,1.93195417350194e-13,1.93195417350194e-13,H2AC19/H2BC14/CENPE/KIF14/H2AC14/H2BC10/CENPH/H2AX/H2AC8/H4C12/PLK1/H4C9/H4C11/CENPI/AURKB/CENPA/MAD2L1/BUB1B/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/SPC25/KNL1/IQGAP3/H2BC11/H3C12/KIF2C/H3C2/H3C7/CENPN/H4C15/RTKN/H4C14/SGO1/SPC24/DIAPH3/BUB1/CDC20/CDCA8/CENPF/SPDL1/ZWINT/NUF2/H2BC8/H2AC18/PRC1/ERCC6L/H2BC9/BIRC5/SKA1/SGO2/KIF18A/RHPN1/NOX1/KNTC1/H2BC17/CENPK,61
R-HSA-9970672,FXIIa activates plasma kallikrein-kinin system,26/604,65/9301,0.4,6.15960264900662,11.0003418542627,7.17870388394311e-15,2.69548752287412e-13,2.69548752287412e-13,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,26
R-HSA-68875,Mitotic Prophase,38/604,139/9301,0.273381294964029,4.20980037162323,10.0476728931061,9.581045716842e-15,3.48510537950128e-13,3.48510537950128e-13,SMC4/H2AC19/CCNB1/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/PLK1/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/CCNB2/H3C11/NUP58/RAE1/H2BC11/H3C12/H3C2/H3C7/CDK1/H4C15/H4C14/RB1/LMNB1/TMPO/NCAPG2/H2BC8/SMC2/H2AC18/H2BC9/H2BC17,38
R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,30/604,90/9301,0.333333333333333,5.13300220750552,10.3826618388734,1.96818860738451e-14,6.94233799695628e-13,6.94233799695628e-13,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/TCF7/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/LEF1/H2BC8/AXIN2/H2AC18/H2BC9/MYC/H2BC17,30
R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,27/604,73/9301,0.36986301369863,5.69552299736914,10.613700235812,2.15886696184847e-14,7.39094453997535e-13,7.39094453997535e-13,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/CBX3/H2BC9/H2BC17,27
R-HSA-157579,Telomere Maintenance,33/604,109/9301,0.302752293577982,4.66208457378942,10.1347215157928,2.27793861932751e-14,7.57577300827779e-13,7.57577300827779e-13,H2AC19/H2BC14/H2AC14/BLM/H2BC10/H2AX/H2AC8/POLA1/H4C12/H4C9/H4C11/CCNA2/H2BC26/H2BC13/DSCC1/H2BC6/H2BC7/H2BC15/H2BC11/RFC4/CHTF18/H4C15/H4C14/RFC3/LIG1/DKC1/PCNA/H2BC8/H2AC18/H2BC9/RTEL1/CDK2/H2BC17,33
R-HSA-9843970,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,26/604,68/9301,0.382352941176471,5.88785547331515,10.6604761553856,2.60270827084495e-14,8.41542340906535e-13,8.41542340906535e-13,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,26
R-HSA-68867,Assembly of the pre-replicative complex,36/604,130/9301,0.276923076923077,4.26434029546612,9.87720264475784,3.19314619342249e-14,9.78683538750088e-13,9.78683538750088e-13,H2AC19/H2BC14/H2AC14/MCM7/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/ORC6/H2BC11/H3C12/H3C2/ORC1/H3C7/H4C15/H4C14/UBE2S/CDC6/UBE2C/H2BC8/H2AC18/MCM2/H2BC9/MCM4/PSMA7/H2BC17/CDT1,36
R-HSA-5578749,Transcriptional regulation by small RNAs,27/604,74/9301,0.364864864864865,5.61855647037766,10.5115573992958,3.19501498904668e-14,9.78683538750088e-13,9.78683538750088e-13,H2AC19/H2BC14/RAN/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,27
R-HSA-5693538,Homology Directed Repair,37/604,139/9301,0.266187050359712,4.09901615131736,9.70088384753432,5.45359017794904e-14,1.58699474178317e-12,1.58699474178317e-12,H2BC14/BLM/H2BC10/H2AX/H4C12/H4C9/H4C11/CLSPN/CCNA2/TIMELESS/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/FIGNL1/XRCC2/H2BC11/RFC4/H4C15/EXO1/H4C14/BRCA2/FIRRM/RFC3/LIG1/PCNA/H2BC8/H2BC9/POLQ/RAD51AP1/CHEK1/RTEL1/ATR/CDK2/H2BC17/BRIP1,37
