Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
85461,TANC1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",protein_coding,2229.88982160831,-0.201730959226137,0.222829995275509,-0.905313303878662,0.365299430320714,0.514122837975875
151525,WDSUB1,"WD repeat, sterile alpha motif and U-box domain containing 1",protein_coding,79.5487718233671,0.208663077653783,0.276964618961185,0.753392539582918,0.451214064561817,0.595446715318922
29994,BAZ2B,bromodomain adjacent to zinc finger domain 2B,protein_coding,2638.71443480081,0.131156748864189,0.176016267179957,0.745139929198109,0.456187132884207,0.599804354093496
64844,MARCHF7,membrane associated ring-CH-type finger 7,protein_coding,929.997665972061,0.21747290400264,0.158762522565605,1.36980000373057,0.170749340910838,0.296718393583637
100526664,LY75-CD302,LY75-CD302 readthrough,protein_coding,1052.62892575474,0.642211268600873,0.374827358571246,1.71335217111374,0.0866477697771467,0.176819618883708
9936,CD302,CD302 molecule,protein_coding,102.263191209042,-1.10870307226295,0.35011061299336,-3.16672226181264,0.00154167483209493,0.00678858560746427
4065,LY75,lymphocyte antigen 75,protein_coding,969.06914984787,1.07527408891916,0.340297671167549,3.15980443013298,0.00157875071739109,0.0069207445921844
22925,PLA2R1,phospholipase A2 receptor 1,protein_coding,406.413253766913,0.440598499430641,0.462337344163866,0.95298055628074,0.340599922338407,0.48957748781717
3694,ITGB6,integrin subunit beta 6,protein_coding,613.381145023879,0.224489465324881,0.355700624980247,0.631119119729822,0.527962640503568,0.663458182370884
5937,RBMS1,RNA binding motif single stranded interacting protein 1,protein_coding,836.420067142012,-1.08475592304598,0.295893767901381,-3.66603166649838,0.000246343434406402,0.00144137299976883
10010,TANK,TRAF family member associated NFKB activator,protein_coding,1127.94756461868,0.00739268432574728,0.198732520367982,0.0371991675648186,0.970326202341487,0.980789776922422
10213,PSMD14,"proteasome 26S subunit, non-ATPase 14",protein_coding,693.402448669378,0.755922503421284,0.2838520777757,2.66308603179793,0.00774276155194886,0.0257576355176041
57282,SLC4A10,solute carrier family 4 member 10,protein_coding,19.0141146866358,-0.863888119612346,0.694144049091693,-1.24453724085479,0.213301902022851,0.349845919552986
1803,DPP4,dipeptidyl peptidase 4,protein_coding,1031.13615584718,-0.310411129750624,0.365148116120741,-0.850096484266079,0.395271446109617,0.543894060361079
2641,GCG,glucagon,protein_coding,150.701795356673,-2.99267373490004,2.07098730238636,-1.44504687761805,0.148444718783366,0.26744453012041
2191,FAP,fibroblast activation protein alpha,protein_coding,290.241188312443,0.688672602623747,0.604552935733968,1.13914359176447,0.254643268321959,0.397470618202553
64135,IFIH1,interferon induced with helicase C domain 1,protein_coding,374.626312890154,0.217212003308598,0.218120097520578,0.99583672379436,0.319329483817305,0.467926683799144
25801,GCA,grancalcin,protein_coding,140.205104739957,0.62855657004229,0.428876009921787,1.46559041657965,0.142759903645331,0.259549959707126
2888,GRB14,growth factor receptor bound protein 14,protein_coding,39.4611120407451,-1.24955168301052,0.511483640604133,-2.44299442604778,0.0145659622479565,0.0429898988789261
22837,COBLL1,cordon-bleu WH2 repeat protein like 1,protein_coding,1058.5938230017,0.0865666168198405,0.415921441387727,0.20813213315238,0.835125797876173,0.896951755641672
151258,SLC38A11,solute carrier family 38 member 11,protein_coding,55.8632529528414,-1.74610507700361,1.15247828010338,-1.51508718832166,0.129750325699957,0.241711130117411
6328,SCN3A,sodium voltage-gated channel alpha subunit 3,protein_coding,191.153996532127,-1.3743591806599,0.612324991007268,-2.24449304020581,0.0248006962233856,0.0660585221760726
6326,SCN2A,sodium voltage-gated channel alpha subunit 2,protein_coding,94.1315837566851,-2.35859868556801,1.47910554199946,-1.59461148551959,0.110799142597231,0.214515587794593
80034,CSRNP3,cysteine and serine rich nuclear protein 3,protein_coding,30.5573302723954,-2.28154554911954,0.710935951379409,-3.209213916799,0.00133098426490848,0.00600041566572273
2591,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3,protein_coding,2226.28253283541,1.11771571574928,0.285597470933056,3.91360508935065,9.09283005363848e-05,0.000611252473904398
79809,TTC21B,tetratricopeptide repeat domain 21B,protein_coding,725.545781965619,0.450630461055082,0.15558800070504,2.89630600697399,0.0037758401246011,0.0142917393309714
6335,SCN9A,sodium voltage-gated channel alpha subunit 9,protein_coding,427.204306554014,-3.77175609840783,0.911528480445371,-4.13783680852732,3.50595579619613e-05,0.000270130488681939
6332,SCN7A,sodium voltage-gated channel alpha subunit 7,protein_coding,390.50118131965,-5.92538529670611,1.20723898827382,-4.90821233762388,9.19103147490095e-07,1.11560672448698e-05
8708,B3GALT1,"beta-1,3-galactosyltransferase 1",protein_coding,28.2799110324638,-3.13011110236118,1.0317221258383,-3.03387028732944,0.00241438214774112,0.0098382528906731
27347,STK39,serine/threonine kinase 39,protein_coding,1977.66129496736,-0.122261950630914,0.136346135920933,-0.896702717719945,0.369877570051004,0.518856468371337
253782,CERS6,ceramide synthase 6,protein_coding,1167.09071294678,1.11093682902349,0.296423256346013,3.74780589997535,0.000178388212369535,0.00109652798584934
115677,NOSTRIN,nitric oxide synthase trafficking,protein_coding,994.815816473087,-0.448909827215397,0.255649872314965,-1.75595560893663,0.0790959885965489,0.165032519915989
57405,SPC25,SPC25 component of NDC80 kinetochore complex,protein_coding,53.7453667347873,2.0269226322229,0.627149037618763,3.23196323463873,0.00122942873052238,0.0056124482852951
8647,ABCB11,ATP binding cassette subfamily B member 11,protein_coding,115.323737560658,-4.19911495661714,0.689859862859857,-6.08691008520114,1.15110572209611e-09,2.98677867892165e-08
10170,DHRS9,dehydrogenase/reductase 9,protein_coding,672.728423724449,-3.2214489398142,0.622730605032501,-5.17310200234348,2.30239239677746e-07,3.26101300820303e-06
129880,BBS5,Bardet-Biedl syndrome 5,protein_coding,92.547571219221,0.259755635534881,0.364138653215227,0.713342660114005,0.475633745532837,0.61797885758412
10324,KLHL41,kelch like family member 41,protein_coding,2577.106704776,-0.238875140442091,0.80533342425304,-0.29661644884993,0.766759351386585,0.84862648829963
79675,FASTKD1,FAST kinase domains 1,protein_coding,229.413146113549,0.31250193374701,0.211113481020551,1.48025570056604,0.138805020612349,0.254368980567712
9360,PPIG,peptidylprolyl isomerase G,protein_coding,2489.02424716784,0.396127326302532,0.213177806799359,1.85820152786994,0.0631404011376395,0.13870404881324
129881,CFAP210,cilia and flagella associated protein 210,protein_coding,24.0342631072307,0.192247944636306,0.693519901351495,0.277206096410014,0.781621858739911,0.859536369348392
493911,PHOSPHO2,"phosphatase, orphan 2",protein_coding,46.7240203099287,1.33517676960937,0.43120839492991,3.09636079748957,0.00195911823327292,0.00828509559021588
100526832,PHOSPHO2-KLHL23,PHOSPHO2-KLHL23 readthrough,protein_coding,170.345603587082,-0.0356374718278762,0.49026743743105,-0.0726898608943168,0.94205291703937,0.963748540934829
151230,KLHL23,kelch like family member 23,protein_coding,169.511349331515,-0.0445855400874744,0.491083685442712,-0.0907901064709175,0.927659371476047,0.953885790743703
6741,SSB,small RNA binding exonuclease protection factor La,protein_coding,1403.85966123154,0.806520041783134,0.267955768700473,3.00989990137021,0.00261333800609225,0.0104822982194762
29081,METTL5,"methyltransferase 5, N6-adenosine",protein_coding,287.156746833536,0.41215700785483,0.308122609231633,1.33763961327806,0.181013944671947,0.309964051227929
130507,UBR3,ubiquitin protein ligase E3 component n-recognin 3,protein_coding,2378.77260386088,-0.109933002439007,0.190923472724311,-0.575796159950157,0.564752969412835,0.694496896831463
389058,SP5,Sp5 transcription factor,protein_coding,85.9982778800424,1.95993767469658,0.830637757458676,2.3595576496462,0.0182967377402578,0.0518169087516515
2571,GAD1,glutamate decarboxylase 1,protein_coding,24.2003071907391,1.44940489623181,0.896339958282803,1.61702586483878,0.105872697901513,0.207193068802091
26003,GORASP2,golgi reassembly stacking protein 2,protein_coding,6590.95754972154,0.141119537662099,0.201726110317492,0.699560098789365,0.484202068505906,0.625743836863567
9874,TLK1,tousled like kinase 1,protein_coding,2495.31540493604,-0.552451503127253,0.141901405381613,-3.89320670673806,9.89277885674848e-05,0.000659647067881065
79828,METTL8,"methyltransferase 8, tRNA N3-cytidine",protein_coding,212.720259312568,-0.335839209039595,0.325005854963466,-1.03333279665791,0.301448184203462,0.448626154969817
80067,DCAF17,DDB1 and CUL4 associated factor 17,protein_coding,692.672789509285,0.360879588426751,0.240485474700367,1.50062946161879,0.133451426789964,0.246921455899946
79901,CYBRD1,cytochrome b reductase 1,protein_coding,932.878499539466,-2.06533432362056,0.382885563720898,-5.39412952410521,6.88565369146053e-08,1.13453233622502e-06
1781,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2,protein_coding,2121.39058139929,-0.0718632839255585,0.218981953152851,-0.328169892043101,0.742783211049751,0.832193485721763
8604,SLC25A12,solute carrier family 25 member 12,protein_coding,957.552679483319,-0.833670182108154,0.290342794790237,-2.87133070655482,0.0040874765682883,0.0152906320850093
8520,HAT1,histone acetyltransferase 1,protein_coding,380.9082727388,0.502161828719265,0.221068810704812,2.27151820792029,0.0231156260038606,0.0622973787368242
254042,METAP1D,"methionyl aminopeptidase type 1D, mitochondrial",protein_coding,80.5154846683179,0.834208630446675,0.407051226777173,2.04939470899405,0.0404235342093581,0.0973382707140977
3655,ITGA6,integrin subunit alpha 6,protein_coding,15678.4213576572,1.16694058907329,0.330786184470865,3.52777910280613,0.000419061710977754,0.00227459432436215
5163,PDK1,pyruvate dehydrogenase kinase 1,protein_coding,463.042452141604,0.615467963913231,0.402526906347866,1.52901074240573,0.126261780850965,0.236694659623607
11069,RAPGEF4,Rap guanine nucleotide exchange factor 4,protein_coding,95.8180354771792,-0.456086399658258,0.333178536618711,-1.36889490027445,0.171032130100838,0.297116823779306
51776,MAP3K20,mitogen-activated protein kinase kinase kinase 20,protein_coding,1003.1364598606,-0.242898851124585,0.364172727297852,-0.666988033197559,0.504779777295442,0.6434707610103
83879,CDCA7,cell division cycle associated 7,protein_coding,783.920556575405,2.91148445529209,0.303300273123552,9.59934663199618,8.0452783561863e-22,2.06181918242079e-19
6670,SP3,Sp3 transcription factor,protein_coding,1579.68180223956,0.312430316544502,0.144566949884165,2.16114621491869,0.0306840465880548,0.0781790835215382
29789,OLA1,Obg like ATPase 1,protein_coding,1609.22298420465,0.829653695798433,0.261049881298079,3.17814239819974,0.00148221934686561,0.0065649587556733
9541,CIR1,"corepressor interacting with RBPJ, CIR1",protein_coding,703.854988992336,0.125055593469181,0.166345226914649,0.751783479386197,0.452181278590251,0.596297952719791
79634,SCRN3,secernin 3,protein_coding,291.774356180668,-0.147638162814245,0.278929120216036,-0.529303511587091,0.596594919992344,0.720150592553078
151556,GPR155,G protein-coupled receptor 155,protein_coding,165.217842003062,-0.352530968136659,0.492301204344953,-0.716087966117674,0.473937033890441,0.616351246041609
7456,WIPF1,WAS/WASL interacting protein family member 1,protein_coding,769.98567582619,-0.616241710746021,0.382085325126672,-1.61283794540321,0.106779719831296,0.208404988043318
1134,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit,protein_coding,252.248143217149,-2.78477449931185,0.736620685240454,-3.78047284730108,0.000156530790744503,0.000977686506269943
1123,CHN1,chimerin 1,protein_coding,124.294036638002,-0.5417763181536,0.537122800030407,-1.00866378810009,0.313135904087584,0.461057803363205
1386,ATF2,activating transcription factor 2,protein_coding,1123.55226761595,-0.362584095614836,0.249244585816573,-1.45473208345506,0.145743446840377,0.263612521810697
518,ATP5MC3,ATP synthase membrane subunit c locus 3,protein_coding,1053.99267454086,-0.354673417416034,0.310926319859763,-1.14069924210984,0.253995102070159,0.396653483111331
80856,LNPK,"lunapark, ER junction formation factor",protein_coding,632.589094579221,-0.122959723836464,0.339571013570485,-0.362103121063191,0.717274971419012,0.813686182866643
3239,HOXD13,homeobox D13,protein_coding,88.5761173979256,-2.77761134385776,1.72728055591079,-1.60808348959451,0.107816894685353,0.20996186949598
3237,HOXD11,homeobox D11,protein_coding,114.581659218272,-1.94546686926951,0.861586547210032,-2.25800515986383,0.0239453377453919,0.0641391600197361
3236,HOXD10,homeobox D10,protein_coding,96.9376999392476,-1.09746649172264,0.647418033871833,-1.69514353061704,0.0900481961303512,0.182373598922722
3235,HOXD9,homeobox D9,protein_coding,26.834627224951,-0.820070986667288,0.823666660099944,-0.995634552657237,0.319427740028687,0.468029491898836
3234,HOXD8,homeobox D8,protein_coding,67.5145606267837,-1.0523638010862,0.374607706767265,-2.80924226083797,0.00496582631427636,0.01790492094009
3233,HOXD4,homeobox D4,protein_coding,38.0534016577564,-0.954599989494879,0.678321924378953,-1.40729638124092,0.159339521957182,0.281710651322727
3231,HOXD1,homeobox D1,protein_coding,40.6438695640701,-1.58524993645251,0.659769804708669,-2.40273186972008,0.0162731143659561,0.0469259267448485
10651,MTX2,metaxin 2,protein_coding,447.001916572797,0.58958426494004,0.299195061132203,1.97056817284669,0.0487732900792971,0.113251389202806
220988,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3,protein_coding,3611.86172988681,0.477586386956715,0.204896313020669,2.33086862284602,0.0197602882523939,0.0552015565501219
4780,NFE2L2,NFE2 like bZIP transcription factor 2,protein_coding,1799.90007359941,0.104270227422566,0.132661787991597,0.785985391883689,0.431876045370356,0.577345539493192
8540,AGPS,alkylglycerone phosphate synthase,protein_coding,2351.22721264687,-0.173928335630029,0.195659651437617,-0.888933075123477,0.374039048487036,0.523078244049629
150737,IFT70B,intraflagellar transport 70B,protein_coding,108.847977160301,0.100504620215367,0.295743808590276,0.339836768500557,0.733979456789607,0.825621567371279
92104,IFT70A,intraflagellar transport 70A,protein_coding,123.541079235991,0.00423666235285578,0.273293045068037,0.0155022691916695,0.987631474157951,0.991476403718865
50940,PDE11A,phosphodiesterase 11A,protein_coding,133.307377390005,-0.306466637862192,0.504660730482911,-0.607272607815023,0.543670013733341,0.676915695401002
129831,RBM45,RNA binding motif protein 45,protein_coding,73.3778459570162,0.162911434162757,0.343890290852353,0.473730833630026,0.635691862824633,0.752298596968793
114880,OSBPL6,oxysterol binding protein like 6,protein_coding,98.9736443928182,-0.938883374416397,0.446465372572004,-2.10292540495955,0.0354722906789942,0.0876442328879687
8575,PRKRA,protein activator of interferon induced protein kinase EIF2AK2,protein_coding,747.968855231796,0.0778966362871914,0.18474249349475,0.42164980462064,0.673280647617146,0.781241921705657
494513,PJVK,pejvakin,protein_coding,15.3606384546497,0.0926626605878373,0.691704866260766,0.133962713156487,0.893432059200084,0.93367901410355
51661,FKBP7,FKBP prolyl isomerase 7,protein_coding,84.0488615920561,-0.272266794789372,0.407136613901672,-0.668735715464607,0.503664080290051,0.642494262254946
65977,PLEKHA3,pleckstrin homology domain containing A3,protein_coding,265.928948201854,-0.0669020435518385,0.242940529582416,-0.27538444765406,0.783020891317617,0.860733932134674
7273,TTN,titin,protein_coding,147949.933589525,-1.48406766048283,0.604806065820753,-2.45379096598325,0.0141359126724568,0.0420417841988548
285025,CCDC141,coiled-coil domain containing 141,protein_coding,82.073970638478,-1.50606057899227,0.598548419338528,-2.51618838231443,0.0118631755016349,0.0363600326598407
91404,SESTD1,SEC14 and spectrin domain containing 1,protein_coding,673.304868063792,0.153012742043482,0.310103718933119,0.493424401906263,0.621712743921648,0.740860640120668
151126,ZNF385B,zinc finger protein 385B,protein_coding,60.3078218537902,-4.21807145584965,1.01785051539081,-4.14409718526309,3.41155051547444e-05,0.000264078106351177
57703,CWC22,CWC22 spliceosome associated protein homolog,protein_coding,669.822186295549,0.509849403029342,0.265479102882021,1.92048789337637,0.0547963009299752,0.124088741284873
10477,UBE2E3,ubiquitin conjugating enzyme E2 E3,protein_coding,578.372025281788,0.211551916327,0.25415309393309,0.832379858349057,0.405194567319463,0.552962734527528
3676,ITGA4,integrin subunit alpha 4,protein_coding,280.680358250746,0.251799051727966,0.240880086354903,1.04532946470708,0.295870724193695,0.442787375675387
375298,CERKL,ceramide kinase like,protein_coding,14.9083025246337,0.996612488824657,0.717171174558263,1.38964381751472,0.164637063075554,0.288504544152385
6744,ITPRID2,ITPR interacting domain containing 2,protein_coding,5281.34024827107,-0.128174616701032,0.247105967222608,-0.51870304121618,0.603967840583944,0.726894247270742
5136,PDE1A,phosphodiesterase 1A,protein_coding,88.9402482778867,-2.61345549545981,0.590189374426834,-4.42816426167938,9.50385126888365e-06,8.70820431446996e-05
54431,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10,protein_coding,1689.55091453939,0.776713991203249,0.305626316729497,2.54138452314858,0.0110414412906229,0.0343470268943411
2487,FRZB,frizzled related protein,protein_coding,146.49377424573,-1.72886442522422,0.521277347283089,-3.31659227901443,0.000911224894934348,0.00435432710838106
10787,NCKAP1,NCK associated protein 1,protein_coding,3672.70146389556,-0.039886365134239,0.220970094372753,-0.18050571615793,0.856755567257656,0.910058976356996
142679,DUSP19,dual specificity phosphatase 19,protein_coding,22.1003416436439,-0.518496248255365,0.933367172057624,-0.555511554056836,0.578544809422375,0.705106777535698
129401,NUP35,nucleoporin 35,protein_coding,155.642034032785,0.960186274621437,0.345032556612707,2.78288600950556,0.00538777318805079,0.0191241265217451
401024,FSIP2,fibrous sheath interacting protein 2,protein_coding,415.420748274089,-0.170050513365523,0.444415225426526,-0.382638810815532,0.701987589449307,0.802764889915066
55854,ZC3H15,zinc finger CCCH-type containing 15,protein_coding,613.001441593908,0.691157584917202,0.208153899437762,3.32041622464949,0.00089883331046655,0.00430623102840143
3685,ITGAV,integrin subunit alpha V,protein_coding,3200.07940220089,0.164811010780511,0.225197460070024,0.731851108486145,0.464259450420976,0.607453176426156
165215,FAM171B,family with sequence similarity 171 member B,protein_coding,88.9680786087364,-1.75695294547629,0.521842616909794,-3.36682533879749,0.000760388313824075,0.00374749956558622
10203,CALCRL,calcitonin receptor like receptor,protein_coding,192.049717561699,-0.586817076313607,0.424890485857256,-1.38110194472735,0.167247617734726,0.29209591279357
7035,TFPI,tissue factor pathway inhibitor,protein_coding,278.223517307363,-0.511009316190145,0.464727667411981,-1.09958875277623,0.271511344628322,0.415931210117582
51454,GULP1,GULP PTB domain containing engulfment adaptor 1,protein_coding,137.075764851774,-0.988021877519386,0.453350133774707,-2.17937925658666,0.0293035058108477,0.075318284184092
1281,COL3A1,collagen type III alpha 1 chain,protein_coding,61641.2411349458,-0.222658533090773,0.587752442814618,-0.378830468189142,0.70481376043263,0.804935391559492
1290,COL5A2,collagen type V alpha 2 chain,protein_coding,10104.981337141,0.831091713098008,0.512151563868112,1.62274563182244,0.104643792310666,0.205318762345237
84128,WDR75,WD repeat domain 75,protein_coding,852.853093959202,1.15106990406412,0.223116672081211,5.15904926927713,2.48206994082453e-07,3.48914101892448e-06
30061,SLC40A1,solute carrier family 40 member 1,protein_coding,2508.5399363096,-0.0950559322656302,0.559919056495048,-0.169767274685481,0.865193164306546,0.915353790880289
54529,ASNSD1,asparagine synthetase domain containing 1,protein_coding,220.972209250885,0.706250986539581,0.217455688037449,3.24779265566028,0.00116303990030829,0.00535486972342054
110599588,ASDURF,ASNSD1 upstream open reading frame,protein_coding,15.8198919364814,0.403839260918099,0.427402578508618,0.94486856473178,0.344725981976291,0.493910122753333
150709,ANKAR,ankyrin and armadillo repeat containing,protein_coding,109.844604023666,-0.866662695303399,0.331568933553751,-2.61382357512967,0.00895352569341132,0.0290001615790095
64172,OSGEPL1,O-sialoglycoprotein endopeptidase like 1,protein_coding,57.3137831343164,0.696043400308066,0.33577036700144,2.07297447515695,0.0381746551009776,0.0930463186361288
94101,ORMDL1,ORMDL sphingolipid biosynthesis regulator 1,protein_coding,124.355181403256,1.03559199799067,0.246343748955312,4.20384930562429,2.6241367834062e-05,0.000210562960202218
5378,PMS1,"PMS1 homolog 1, mismatch repair system component",protein_coding,656.535637919627,1.47352130379993,0.297945601354297,4.9456051611506,7.59076782575309e-07,9.47168617538539e-06
84281,C2orf88,chromosome 2 open reading frame 88,protein_coding,143.087476227758,-2.91615257105194,0.541214094243415,-5.38816819825904,7.11794235525058e-08,1.16588676257389e-06
26275,HIBCH,3-hydroxyisobutyryl-CoA hydrolase,protein_coding,1118.53432358485,-0.0994833954129099,0.242605654771881,-0.410062145939891,0.681760360143163,0.787931357704854
3628,INPP1,inositol polyphosphate-1-phosphatase,protein_coding,438.9441328094,0.0928278649356442,0.242373708306975,0.38299477935979,0.701723634969931,0.802688943491939
54842,MFSD6,major facilitator superfamily domain containing 6,protein_coding,2548.49186028632,0.318724879464804,0.242315124978606,1.31533217124991,0.188398290497147,0.319456303247299
100131211,NEMP2,nuclear envelope integral membrane protein 2,protein_coding,40.8844449908101,0.490143783421678,0.411081599827318,1.19232722561061,0.233132963203406,0.373476805360343
4664,NAB1,NGFI-A binding protein 1,protein_coding,600.788605056712,0.586398075766422,0.22226817136458,2.63824582784987,0.00833361462329505,0.0273761137146886
2744,GLS,glutaminase,protein_coding,2167.28426110635,1.16319466010046,0.331850733138936,3.50517429658192,0.000456308444446388,0.00244804704270143
6772,STAT1,signal transducer and activator of transcription 1,protein_coding,6582.09525091418,0.266086815335521,0.366469409953059,0.726081926918823,0.467788547782254,0.610525550237214
6775,STAT4,signal transducer and activator of transcription 4,protein_coding,65.8316753067309,0.745516393161781,0.506997602088493,1.47045348950517,0.141438973577182,0.25780997182776
4430,MYO1B,myosin IB,protein_coding,3189.14967292206,0.934910378173647,0.303349311150515,3.08195978631962,0.0020564261660836,0.00862001687836452
64859,NABP1,nucleic acid binding protein 1,protein_coding,336.506746768259,1.50944739116874,0.326095805935966,4.62884638100849,3.67708406548129e-06,3.77172822430956e-05
8436,CAVIN2,caveolae associated protein 2,protein_coding,582.558482917469,-4.29705811144047,0.510135816602166,-8.42336093956636,3.65835237770723e-17,4.68932660903207e-15
57181,SLC39A10,solute carrier family 39 member 10,protein_coding,548.485346699286,1.8774813777438,0.279941607461498,6.70668927984212,1.99089558277124e-11,8.01070981106361e-10
56171,DNAH7,dynein axonemal heavy chain 7,protein_coding,165.449537326438,0.335947978956477,0.488303707854236,0.687989817715579,0.491459193485458,0.632502739132388
9262,STK17B,serine/threonine kinase 17b,protein_coding,396.884655704306,-0.446126967389101,0.356356283071509,-1.25191273055112,0.210601665407989,0.346728853762234
57520,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",protein_coding,165.381539228713,0.953033622205036,0.469693643035538,2.02905369560841,0.0424528214826853,0.101199069871003
284992,CCDC150,coiled-coil domain containing 150,protein_coding,96.01240252576,3.4804328094873,0.536772968150112,6.48399419494234,8.93256599402034e-11,3.11294318678642e-09
9330,GTF3C3,general transcription factor IIIC subunit 3,protein_coding,743.506578672621,0.940853734381453,0.213624075486586,4.40424953151186,1.06150703802516e-05,9.578864701746e-05
80055,PGAP1,post-GPI attachment to proteins inositol deacylase 1,protein_coding,222.972346821506,-0.10051689020136,0.385679143801833,-0.260623089987483,0.794383181666028,0.867954548090823
91526,ANKRD44,ankyrin repeat domain 44,protein_coding,513.908197267265,-0.357164073562657,0.249477022480054,-1.43165117978435,0.15224367471028,0.272374087995258
23451,SF3B1,splicing factor 3b subunit 1,protein_coding,7383.35170350274,0.461368083574048,0.139696882988908,3.30263692147434,0.000957803148962292,0.00453527141995846
80219,COQ10B,coenzyme Q10B,protein_coding,143.190871099917,-0.629288256534186,0.306126627293226,-2.05564691349576,0.0398165623433267,0.0962341832918788
3329,HSPD1,heat shock protein family D (Hsp60) member 1,protein_coding,10216.9019362742,1.63675623754149,0.232472744427881,7.04063713606331,1.91362763000828e-12,9.1865155794461e-11
100529241,HSPE1-MOB4,HSPE1-MOB4 readthrough,protein_coding,623.284061855337,1.28761154490164,0.243897556425003,5.27931301885582,1.29669124838956e-07,1.95514913279441e-06
3336,HSPE1,heat shock protein family E (Hsp10) member 1,protein_coding,583.501127728291,1.57069972202668,0.274155874065692,5.72922147803521,1.00892596526341e-08,2.03964669045606e-07
25843,MOB4,"MOB family member 4, phocein",protein_coding,91.8651492747377,0.106321173586761,0.27861185828126,0.381610367349939,0.702750393167936,0.803253055913206
130132,RFTN2,raftlin family member 2,protein_coding,72.679624711881,-1.02870627042088,0.467948680689992,-2.1983313830569,0.027925499548228,0.0726167610793602
92935,MARS2,"methionyl-tRNA synthetase 2, mitochondrial",protein_coding,140.412020580117,1.0694937762036,0.322353822046861,3.31776359719452,0.000907412492594058,0.00433984418651502
5334,PLCL1,phospholipase C like 1 (inactive),protein_coding,140.220476019586,-2.2786512317922,0.526036902703248,-4.33173265997585,1.47940506925225e-05,0.000127206967427584
23314,SATB2,SATB homeobox 2,protein_coding,6243.8252497127,0.155142651810279,0.36635936218641,0.423471235686177,0.671951480751599,0.780079989292643
348751,FTCDNL1,formiminotransferase cyclodeaminase N-terminal like,protein_coding,21.8553820780671,1.20468051304168,0.665209510164793,1.81097908949505,0.0701440885774745,0.150471804938172
205327,C2orf69,chromosome 2 open reading frame 69,protein_coding,142.653257701158,0.0904665380265399,0.276917892678256,0.326690836592674,0.743901731649526,0.832734026330073
129450,TYW5,tRNA-yW synthesizing protein 5,protein_coding,99.4130763094754,0.822111209069706,0.246136728259616,3.3400590593801,0.000837605751967345,0.00407263182027789
79568,MAIP1,matrix AAA peptidase interacting protein 1,protein_coding,130.564199889618,0.493627132411563,0.283420692336993,1.74167640457469,0.0815650835301072,0.168765542397024
26010,SPATS2L,spermatogenesis associated serine rich 2 like,protein_coding,2392.92039640807,-0.916324137216379,0.315271835963964,-2.90645732567471,0.00365546756359292,0.013943674840432
130535,KCTD18,potassium channel tetramerization domain containing 18,protein_coding,308.177837449506,-0.204614446850587,0.271399394643147,-0.753923740764517,0.450895014134803,0.595119970323868
151246,SGO2,shugoshin 2,protein_coding,128.79973275202,2.36155208327454,0.311984087133171,7.56946325363868,3.74769450879222e-14,2.73811820734477e-12
316,AOX1,aldehyde oxidase 1,protein_coding,682.15447949231,-1.94773372950022,0.418825183430954,-4.65046947164131,3.31180268248125e-06,3.42871405125995e-05
9689,BZW1,basic leucine zipper and W2 domains 1,protein_coding,1062.41077372253,0.253612236725409,0.21956332002967,1.15507561413782,0.24805946337989,0.390195896221172
1195,CLK1,CDC like kinase 1,protein_coding,1312.06832323212,1.22488949749761,0.256351118202193,4.77817107289347,1.76896849455393e-06,1.98034120848652e-05
53938,PPIL3,peptidylprolyl isomerase like 3,protein_coding,152.151076896332,0.840825804301337,0.374394834294265,2.24582640379186,0.0247151293770681,0.0658949844484847
60491,NIF3L1,NGG1 interacting factor 3 like 1,protein_coding,403.696466388634,0.899791012840784,0.224615044460916,4.00592495930233,6.17752604317151e-05,0.000436223945854816
4999,ORC2,origin recognition complex subunit 2,protein_coding,424.97771428139,0.809142471899235,0.213726291369924,3.78588177763656,0.000153164484009559,0.000959178185951595
285172,HYCC2,hyccin PI4KA lipid kinase complex subunit 2,protein_coding,323.228209558118,-0.21139935399261,0.268878653958573,-0.786225871337414,0.431735171878211,0.577333586991029
4709,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,protein_coding,370.872910267736,0.175983900117825,0.276026198611699,0.6375623075018,0.52375863838717,0.659269411988324
8837,CFLAR,CASP8 and FADD like apoptosis regulator,protein_coding,1128.54393938136,-0.10046623120466,0.17893422000641,-0.561470193912941,0.574477043870626,0.701637847114663
843,CASP10,caspase 10,protein_coding,536.615687294738,0.198631992142535,0.359617139130602,0.552342951792401,0.580713408171451,0.706973905818901
841,CASP8,caspase 8,protein_coding,1020.25710483682,0.88395916481592,0.231429690753629,3.8195581644576,0.000133690932822026,0.000852938934871433
130540,FLACC1,flagellum associated containing coiled-coil domains 1,protein_coding,36.1393903015015,-1.12131576929287,0.49426931262423,-2.26863319379359,0.0232906412899938,0.0626474249327817
